,player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,dob,height_cm,club_team_id,club_name,league_id,league_name,club_position,club_jersey_number,nationality_id,nationality_name,preferred_foot,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,fifa_fuzzy_name,mapped_fifa_name,Name,Position,Age,ca,pa,Nationality,Club,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Position.1,Teamwork,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Stability,Foul,Contest performance,Injury,diversity,Aerial Reach,Command Of Area,Communication,Eccentricity,Handling,Kicking,One On Ones,Reflexes,Rushing Out,Punching,Throwing,Adaptation,Ambition,Argue,Loyal,Resistant to stress,Professional,Sportsmanship,Emotional control,GK,DL,DC,DR,WBL,WBR,DM,ML,MC,MR,AML,AMC,AMR,ST,Height,Weight,Left Foot,Right Foot,Values,Current reputation,Domestic reputation,World reputation,Race,RCA,Colour of skin,Date of birth,Number of national team appearances,Goals scored for the national team,Salary,Rental club,UID,fm_fuzzy_name
3795,193631,C. Groß,Christian Groß,CDM,70,70,800000.0,12000.0,1989-02-08,183,38,Werder Bremen,19,Bundesliga,CDM,36,21,Germany,Right,52,54,65,72,35,65,40,53,62,67,55,59,55,70,64,57,72,69,70,55,78,67,59,64,63,74,69,73,71,7,8,6,16,12,61,61,61,62,63,63,63,62,64,64,64,63,66,66,66,63,66,69,69,69,66,67,70,70,70,67,17,1989-02-08 C. Groß,1989-02-08 Christian Groß,Christian Groß,DM/M C,33,121,125,Germany,SV Werder Bremen,5,7,11,7,11,6,13,9,7,13,13,11,14,10,15,13,15,12,14,10,14,16,8,14,9,14,16,15,11,9,14,12,12,11,15,13,14,12,13,10,12,2,2,2,3,2,1,1,1,2,1,1,7,12,5,12,14,16,10,10,1,1,15,10,1,10,20,1,18,8,1,8,1,1,182,75,10,20,522561,6046,6046,4496,Northern_European,119,4,1989-02-08,0,0,14383.0,,91018467,1989-02-08 Christian Groß
3796,197777,J. Sala,Jacopo Sala,CDM,70,70,1300000.0,9000.0,1991-12-05,181,110741,Spezia,31,Serie B,SUB,7,27,Italy,Right,68,50,58,70,63,64,70,66,66,72,59,69,68,68,71,72,70,70,68,68,74,70,57,66,55,66,62,68,71,10,12,8,5,5,63,63,63,65,64,64,64,65,65,65,65,65,67,67,67,65,68,69,69,69,68,68,67,67,67,68,15,1991-12-05 J. Sala,1991-12-05 Jacopo Sala,Jacopo Sala,D/WB/M R,30,120,132,Italy,Spezia Calcio,11,12,11,8,11,10,8,13,12,11,13,9,15,11,13,11,15,12,11,13,10,11,13,8,13,11,15,16,13,11,11,10,13,13,13,12,13,6,13,5,14,1,1,1,2,1,1,3,2,2,2,2,13,17,5,10,12,12,13,15,1,12,1,20,10,20,1,1,14,18,1,1,1,1,184,75,10,20,698639,5998,6148,5098,Mediterranean_Hispanic,115,2,1991-12-05,0,0,14230.0,,29024855,1991-12-05 Jacopo Sala
3797,198261,T. Ream,Timothy Michael Ream,CB,70,70,525000.0,26000.0,1987-10-05,186,144,Fulham,13,Premier League,LCB,13,95,United States,Left,61,40,70,73,51,66,65,52,69,70,53,54,66,62,66,48,72,63,72,40,64,74,40,67,49,80,72,72,68,15,14,15,8,10,55,55,55,59,58,58,58,59,61,61,61,61,65,65,65,61,67,70,70,70,67,67,70,70,70,67,17,1987-10-05 T. Ream,1987-10-05 Tim Ream,Tim Ream,D LC,34,127,130,United States,Fulham,3,9,11,6,13,6,12,7,7,13,14,3,15,13,12,13,14,12,13,14,12,15,10,17,12,15,16,15,11,12,13,13,16,11,15,14,10,7,12,9,15,2,2,1,2,3,1,1,2,2,2,3,14,12,5,14,15,17,15,14,1,17,20,1,1,1,13,1,1,1,1,1,1,1,185,73,20,7,1416322,6743,6343,4993,Northern_European,127,4,1987-10-05,46,1,34798.0,,72021508,1987-10-05 Tim Ream
3798,198617,D. Drexler,Dominick Drexler,CAM,70,70,1300000.0,13000.0,1990-05-26,182,34,Schalke 04,19,2. Bundesliga,SUB,24,21,Germany,Right,66,63,52,73,64,73,68,52,65,72,73,65,75,72,75,61,59,68,54,58,63,38,68,72,58,72,58,51,42,7,9,7,6,14,65,65,65,70,69,69,69,70,70,70,70,70,67,67,67,70,61,60,60,60,61,58,54,54,54,58,16,1990-05-26 D. Drexler,1990-05-26 Dominick Drexler,Dominick Drexler,AM RLC,32,123,135,Germany,FC Schalke 04,11,13,13,11,15,11,11,11,6,8,14,13,11,15,14,13,11,13,12,15,13,10,14,8,12,10,12,12,12,12,14,11,12,12,13,9,11,11,12,12,12,2,3,2,2,3,2,1,2,1,2,2,8,12,13,7,12,12,8,10,1,1,1,1,1,1,8,12,15,12,15,20,15,14,183,71,9,20,591141,6150,6150,4650,Northern_European,123,5,1990-05-26,0,0,25889.0,,91005018,1990-05-26 Dominick Drexler
3799,200332,T. Koubek,Tomáš Koubek,GK,70,70,1100000.0,12000.0,1992-08-26,197,100409,FC Augsburg,19,Bundesliga,SUB,40,12,Czech Republic,Right,13,12,13,14,19,17,18,16,20,20,39,43,25,70,29,50,53,33,79,17,31,11,12,39,20,54,14,12,16,74,62,67,69,73,28,28,28,24,26,26,26,24,25,25,25,25,24,24,24,25,23,24,24,24,23,23,26,26,26,23,69,1992-08-26 T. Koubek,1992-08-26 Tomáš Koubek,Tomáš Koubek,GK,29,120,136,Czech Republic,FC Augsburg,2,1,1,1,7,2,2,2,5,6,9,5,8,6,10,12,13,11,12,6,11,15,15,16,4,12,11,8,12,12,12,13,13,12,9,15,12,10,11,8,1,16,14,15,11,10,10,14,14,11,13,14,12,13,10,15,17,8,11,8,20,1,1,1,1,1,1,1,1,1,1,1,1,1,198,95,5,20,953017,5800,6100,4600,Northern_European,120,1,1992-08-26,11,0,21152.0,,25022748,1992-08-26 Tomáš Koubek
3800,200984,Rafael Martins,Clecildo Rafael Martins de Souza Ladislau,ST,70,70,1000000.0,4000.0,1989-03-17,177,114510,Casa Pia,308,Liga Portugal,ST,11,54,Brazil,Right,59,70,66,63,73,66,62,63,45,70,70,71,69,68,74,85,73,52,71,68,74,20,70,58,71,68,22,27,15,10,14,15,10,11,70,70,70,67,68,68,68,67,65,65,65,64,58,58,58,64,47,46,46,46,47,45,44,44,44,45,18,1989-03-17 Rafael Martins,1989-03-17 Rafael Martins,Rafael Martins,S,33,122,128,Brazil,Casa Pia Atlético Clube,6,11,12,14,12,8,13,14,4,6,12,14,7,13,13,13,17,11,14,12,11,16,14,14,12,9,13,12,12,13,15,10,13,12,12,16,14,13,12,7,9,3,3,2,2,3,1,3,1,2,3,3,10,12,8,11,10,12,10,11,1,1,1,1,1,1,1,1,1,3,13,9,10,20,177,73,10,20,347975206,6100,6100,4100,Mixed_Race,121,11,1989-03-17,0,0,2350.0,,19003706,1989-03-17 Rafael Martins
3801,202778,E. Özbir,Ertaç Özbir,GK,70,70,800000.0,9000.0,1989-10-25,188,101016,Adana Demirspor,68,Super Lig,GK,25,48,Turkey,Right,24,11,14,22,20,11,18,19,17,25,29,30,29,63,39,49,58,30,65,14,32,13,12,11,23,51,15,14,19,72,67,65,70,71,26,26,26,22,23,23,23,22,21,21,21,23,21,21,21,23,24,24,24,24,24,24,26,26,26,24,69,1989-10-25 E. Özbir,1989-10-25 Ertaç Özbir,Ertaç Özbir,GK,32,125,130,Turkey,Adana Demirspor A.Ş.,3,1,2,1,6,7,8,2,2,3,9,4,1,8,13,13,15,12,13,6,12,13,2,13,3,13,11,13,9,12,10,13,14,10,10,11,13,7,16,12,13,12,13,13,6,14,12,15,15,13,15,14,5,14,11,15,10,15,16,9,20,1,1,1,1,1,1,1,1,1,1,1,1,1,188,78,8,20,347975206,6000,6000,4008,North_African__Middle_Eastern,124,7,1989-10-25,0,0,6636.0,,70036670,1989-10-25 Ertaç Özbir
3802,206506,T. Dingomé,Tristan Dingomé,CM,70,70,1300000.0,11000.0,1991-02-17,174,294,Troyes,16,Ligue 2,SUB,5,18,France,Left,70,60,51,72,59,71,66,64,70,73,58,58,78,70,76,69,43,71,65,68,70,69,67,72,61,70,67,67,65,6,11,11,11,10,65,65,65,68,68,68,68,68,70,70,70,69,70,70,70,69,68,70,70,70,68,67,65,65,65,67,16,1991-02-17 T. Dingomé,1991-02-17 Tristan Dingomé,Tristan Dingomé,M/AM RC,31,120,130,"France,Cameroon",ESTAC Troyes,11,12,12,6,13,11,6,13,10,8,15,9,10,14,11,13,13,12,13,15,12,14,13,11,10,12,16,14,12,14,12,8,14,12,13,11,13,11,13,9,12,1,3,2,2,1,1,1,1,1,2,2,12,13,6,14,12,15,15,15,1,10,1,1,10,1,14,14,20,14,13,18,15,1,174,71,20,7,788128,5999,5999,3699,African_Caribbean,120,12,1991-02-17,0,0,10349.0,,34011923,1991-02-17 Tristan Dingomé
3803,208459,M. Dijks,Mitchell Dijks,LWB,70,70,1400000.0,9000.0,1993-02-09,194,1909,Vitesse,10,Eredivisie,SUB,35,34,Netherlands,Left,69,30,68,69,39,65,64,42,67,68,55,64,47,73,41,61,32,60,88,36,78,69,61,52,44,73,70,72,68,11,9,12,13,13,59,59,59,60,59,59,59,60,60,60,60,63,63,63,63,63,68,69,69,69,68,68,71,71,71,68,18,1993-02-09 M. Dijks,1993-02-09 Mitchell Dijks,Mitchell Dijks,D/WB L,29,125,137,Holland,Vitesse,4,11,12,3,13,6,10,5,14,12,13,5,13,13,15,12,14,12,12,12,12,14,11,11,14,11,16,16,13,11,15,12,12,15,13,17,14,14,12,15,8,3,3,2,2,3,2,2,1,3,1,1,18,11,13,11,17,8,10,7,1,20,8,1,20,1,1,14,1,1,1,1,1,1,193,90,20,7,3838641,6250,6250,5000,Northern_European,123,4,1993-02-09,0,0,8000.0,,37025511,1993-02-09 Mitchell Dijks
3804,210868,José Mari,José María Martín-Bejarano Serrano,CDM,70,70,550000.0,14000.0,1987-12-06,180,1968,Cádiz,53,La Liga,SUB,6,45,Spain,Right,58,49,57,71,66,59,71,56,65,70,63,54,62,71,66,74,79,60,68,65,75,71,57,68,53,60,64,74,66,8,14,12,6,14,62,62,62,62,63,63,63,62,64,64,64,63,67,67,67,63,66,69,69,69,66,66,68,68,68,66,17,1987-12-06 José Mari,1987-12-06 José Mari,José Mari,DM/M C,34,125,131,Spain,Cádiz,11,10,10,7,13,8,11,10,9,11,14,9,12,12,12,15,14,15,14,15,15,16,8,17,10,15,18,15,10,11,12,11,13,8,11,11,14,11,13,14,10,3,1,1,4,2,4,3,3,1,1,4,8,13,7,13,11,17,11,13,1,1,8,1,1,1,19,1,20,1,1,1,1,1,180,69,10,20,79776,6200,6200,3850,Mediterranean_Hispanic,122,6,1987-12-06,0,0,8212.0,,67082063,1987-12-06 José Mari
3805,212830,A. Mabil,Awer Bul Mabil,LM,70,70,1700000.0,16000.0,1995-09-15,179,1968,Cádiz,53,La Liga,SUB,17,195,Australia,Right,69,61,50,62,64,72,71,66,54,70,89,86,83,55,69,74,71,68,54,62,59,35,69,65,63,64,34,33,20,16,12,18,13,12,66,66,66,70,68,68,68,70,67,67,67,69,61,61,61,69,54,50,50,50,54,51,44,44,44,51,18,1995-09-15 A. Mabil,1995-09-15 Awer Mabil,Awer Mabil,M/AM RL,26,128,139,"Australia,Kenya,South Sudan",Cádiz,9,11,15,10,13,8,6,10,4,4,12,8,4,14,9,11,8,9,8,10,7,13,15,7,12,6,7,13,18,17,13,8,10,17,12,7,8,6,10,5,10,3,3,2,3,3,2,3,3,2,2,2,10,16,5,14,8,11,8,6,1,1,1,1,1,1,1,18,1,16,19,12,20,10,179,65,9,20,2638543,6250,6500,5400,African_Caribbean,119,19,1995-09-15,28,7,6639.0,,15040452,1995-09-15 Awer Mabil
3806,213582,A. Ruiz,Alan Nahuel Ruiz,ST,70,70,1600000.0,6000.0,1993-08-19,183,112513,Arouca,308,Liga Portugal,CAM,10,52,Argentina,Left,74,70,61,76,69,75,75,75,73,77,53,55,70,62,69,78,51,63,72,74,59,30,71,72,69,76,29,33,31,7,7,16,13,16,70,70,70,70,71,71,71,70,72,72,72,70,68,68,68,70,54,55,55,55,54,50,47,47,47,50,17,1993-08-19 A. Ruiz,1993-08-19 Alan Ruiz,Alan Ruiz,AM C,28,120,137,"Argentina,Italy",Futebol Clube de Arouca,13,14,15,12,15,14,8,15,5,6,15,12,7,16,10,10,9,15,10,15,13,9,17,6,13,6,12,7,12,13,14,10,13,12,11,11,7,7,14,6,13,3,1,1,1,2,2,3,2,4,3,2,16,14,18,4,13,4,4,5,1,1,1,1,1,1,1,1,10,1,10,20,10,13,183,70,20,8,596602,5997,5997,2997,Mediterranean_Hispanic,120,12,1993-08-19,0,0,2054.0,,14035484,1993-08-19 Alan Ruiz
3807,214606,S. Pérez,Sebastián Pérez Cardona,CM,70,70,1600000.0,9000.0,1993-03-29,175,1898,Boavista,308,Liga Portugal,RCM,24,56,Colombia,Right,44,54,36,72,64,65,47,46,70,73,67,69,64,71,69,66,41,75,61,64,67,70,67,66,39,58,61,71,73,14,14,7,9,16,62,62,62,65,66,66,66,65,68,68,68,66,70,70,70,66,67,70,70,70,67,67,64,64,64,67,19,1993-03-29 S. Pérez,1993-03-29 Sebastián Pérez,Sebastián Pérez,DM/M C,29,131,135,Colombia,Boavista Futebol Clube - SAD,5,11,11,10,13,7,12,13,4,12,13,10,12,14,17,14,16,12,13,13,13,16,12,12,12,13,16,17,10,14,13,12,13,12,13,13,15,14,13,10,13,4,1,3,1,2,2,2,1,3,3,3,12,12,5,15,12,13,12,11,1,1,1,1,1,1,20,14,19,14,1,13,1,1,175,72,12,20,3498659,6550,6550,4850,Mediterranean_Hispanic,131,4,1993-03-29,10,1,3515.0,,76022038,1993-03-29 Sebastián Pérez
3808,216289,M. Diemers,Mark Diemers,CM,70,70,1600000.0,7000.0,1993-10-11,175,100628,FC Emmen,10,Eredivisie,CAM,10,34,Netherlands,Right,73,66,60,71,63,69,70,75,72,71,69,68,72,69,74,74,79,74,62,70,60,61,67,73,78,71,64,66,53,10,12,13,11,10,68,68,68,70,69,69,69,70,70,70,70,70,70,70,70,70,67,67,67,67,67,66,63,63,63,66,17,1993-10-11 M. Diemers,1993-10-11 Mark Diemers,Mark Diemers,M/AM C,28,124,127,Holland,Feyenoord Rotterdam,13,13,12,8,12,14,6,14,4,6,16,11,6,15,11,15,9,12,12,15,15,12,14,9,12,10,12,11,11,13,12,9,14,13,12,12,12,5,11,7,16,1,3,2,3,1,2,3,4,2,1,1,8,15,7,13,8,12,11,14,1,1,1,1,1,1,13,13,20,12,14,18,10,1,175,76,10,20,2911650,6144,6144,5094,Northern_European,121,5,1993-10-11,0,0,6711.0,FC Emmen,168265,1993-10-11 Mark Diemers
3809,220306,A. Ceesay,Assan Torrez Ceesay,ST,70,70,1600000.0,11000.0,1994-03-17,189,347,Lecce,31,Serie A,ST,77,116,Gambia,Left,55,71,72,64,68,65,57,42,55,62,88,86,75,68,75,68,79,72,68,67,64,17,72,58,61,68,40,30,28,7,8,8,14,13,70,70,70,68,68,68,68,68,66,66,66,67,59,59,59,67,52,49,49,49,52,51,47,47,47,51,17,1994-03-17 A. Ceesay,1994-03-17 Assan Ceesay,Assan Ceesay,S RL,28,123,127,The Gambia,Salento,5,8,12,13,10,4,11,7,4,5,11,10,6,10,11,13,12,13,11,7,11,14,14,5,12,5,12,13,16,12,14,14,15,17,13,14,13,7,9,9,12,3,2,3,1,1,3,1,1,1,2,3,13,13,5,12,1,14,12,12,1,1,1,1,1,1,1,1,1,1,15,1,15,20,188,75,20,10,2303132,6150,6150,3550,African_Caribbean,118,15,1994-03-17,32,13,14621.0,,13161991,1994-03-17 Assan Ceesay
3810,220314,O. Marciano,Ofir Meir Marciano,GK,70,70,800000.0,5000.0,1989-10-07,193,246,Feyenoord,10,Eredivisie,SUB,21,26,Israel,Right,12,12,13,27,12,19,17,17,28,20,40,44,62,69,40,46,63,33,76,13,38,16,19,34,25,48,19,11,11,72,66,61,68,73,29,29,29,27,28,28,28,27,28,28,28,28,28,28,28,28,25,28,28,28,25,24,28,28,28,24,69,1989-10-07 O. Marciano,1989-10-07 Ofir Marciano,Ofir Marciano,GK,32,123,130,"Israel,Portugal",Feyenoord Rotterdam,3,1,2,1,12,5,8,1,1,3,11,2,1,8,7,13,13,11,11,5,11,14,2,6,3,12,12,15,11,9,12,15,6,9,14,13,12,8,12,6,12,15,15,15,6,12,12,15,17,12,11,11,11,10,12,7,8,13,11,8,20,1,1,1,1,1,1,1,1,1,1,1,1,1,193,86,6,20,353208,5489,5503,3994,North_African__Middle_Eastern,122,2,1989-10-07,39,0,3999.0,,42004331,1989-10-07 Ofir Marciano
3811,220815,J. Narváez,Juan José Narváez Solarte,LM,70,70,1700000.0,13000.0,1995-02-12,181,462,Real Valladolid,53,La Liga 2,SUB,20,56,Colombia,Right,64,66,66,68,61,73,67,56,66,72,75,77,74,63,75,76,72,69,72,68,49,58,68,65,67,66,43,61,52,10,12,12,11,14,69,69,69,69,70,70,70,69,69,69,69,69,67,67,67,69,63,62,62,62,63,62,59,59,59,62,17,1995-02-12 J. Narváez,1995-02-12 Juanjo Narváez,Juanjo Narváez,AM/S RLC,27,128,134,"Colombia,Spain",Valladolid,9,9,13,14,12,9,10,14,9,8,11,13,8,13,7,13,12,14,12,11,12,14,11,10,14,13,11,10,14,12,13,9,11,12,13,12,12,8,10,7,12,3,1,3,1,3,2,2,3,3,1,3,16,13,4,11,12,11,12,10,1,1,1,1,1,1,1,11,10,11,18,20,18,18,180,80,12,20,2902399,6300,6300,4050,Mediterranean_Hispanic,122,8,1995-02-12,0,0,7258.0,,76021196,1995-02-12 Juanjo Narváez
3812,227549,R. Arias,Ramon Ginés Arias Quinteros,CB,70,70,1300000.0,8000.0,1992-07-27,180,112120,Giresunspor,68,Super Lig,RCB,21,60,Uruguay,Right,25,27,71,51,29,41,34,33,44,52,46,53,54,60,62,41,70,63,81,21,82,75,27,35,51,58,75,73,61,15,12,15,7,7,45,45,45,41,42,42,42,41,43,43,43,43,48,48,48,43,57,63,63,63,57,60,70,70,70,60,16,1992-07-27 R. Arias,1992-07-27 Ramón Arias,Ramón Arias,D RC,29,120,131,Uruguay,Giresunspor,3,9,9,7,10,6,14,6,17,14,10,5,14,10,15,12,15,11,12,9,10,13,7,15,8,13,14,15,12,12,14,13,13,11,13,14,11,15,14,10,6,1,2,2,1,3,3,3,1,1,1,1,11,14,13,13,9,6,7,6,1,13,20,15,1,1,1,1,1,1,1,1,1,1,181,82,9,20,1456940,5950,5900,4000,Mediterranean_Hispanic,119,7,1992-07-27,0,0,8500.0,,78034993,1992-07-27 Ramón Arias
3813,229889,A. Bukia,André Watshini Bukia,RW,70,70,1700000.0,5000.0,1995-03-03,173,112513,Arouca,308,Liga Portugal,RM,7,110,Congo DR,Left,54,67,44,66,55,80,58,39,55,73,83,86,81,70,84,68,49,80,45,60,56,21,65,54,59,59,50,33,27,8,9,6,10,9,66,66,66,70,70,70,70,70,68,68,68,70,62,62,62,70,56,51,51,51,56,52,44,44,44,52,16,1995-03-03 A. Bukia,1995-03-03 André Bukia,André Bukia,AM RLC,27,120,127,Democratic Republic of Congo,Futebol Clube de Arouca,11,13,15,12,13,10,6,11,6,5,13,10,7,15,7,12,8,12,8,13,10,12,15,7,12,11,10,10,15,15,8,6,13,15,12,7,7,9,10,12,7,2,3,3,2,2,1,4,3,1,2,1,14,13,13,10,11,10,9,8,1,1,1,1,1,1,1,12,1,10,20,15,18,1,173,65,20,7,791999,6000,5900,3901,African_Caribbean,117,15,1995-03-03,1,0,1310.0,,55079823,1995-03-03 André Bukia
3814,238569,K. Schindler,Kingsley Schindler,RM,70,70,1600000.0,15000.0,1993-07-12,183,31,FC Köln,19,Bundesliga,SUB,17,117,Ghana,Right,69,63,49,65,53,70,56,41,59,69,82,77,73,66,74,69,78,69,73,56,43,50,67,65,65,58,52,56,49,7,6,6,9,13,66,66,66,69,67,67,67,69,67,67,67,69,64,64,64,69,63,59,59,59,63,61,57,57,57,61,15,1993-07-12 K. Schindler,1993-07-12 Kingsley Schindler,Kingsley Schindler,M/AM/S R,29,124,129,"Ghana,Germany",1. FC Köln,7,11,12,11,11,7,8,10,10,8,10,13,8,12,15,11,14,11,12,10,9,12,13,8,13,7,12,14,15,13,13,11,16,14,13,12,13,6,14,6,16,3,2,2,1,1,3,4,3,3,3,1,6,12,6,11,13,13,13,13,1,1,1,13,1,13,1,1,1,20,1,1,20,16,183,77,12,20,1877798,6200,6200,4500,African_Caribbean,114,16,1993-07-12,0,0,19164.0,,91137354,1993-07-12 Kingsley Schindler
3815,239073,C. Antwi-Adjei,Christopher Antwi-Adjei,LW,70,70,1600000.0,15000.0,1994-02-07,174,160,VfL Bochum 1848,19,Bundesliga,SUB,22,117,Ghana,Right,65,57,36,67,57,75,56,35,50,72,89,79,90,68,90,62,51,64,53,48,35,23,65,63,49,54,27,25,20,10,8,7,13,5,62,62,62,70,67,67,67,70,68,68,68,69,60,60,60,69,52,46,46,46,52,48,37,37,37,48,15,1994-02-07 C. Antwi-Adjei,1994-02-07 Christopher Antwi-Adjei,Christopher Antwi-Adjei,M/AM RL,28,120,128,"Ghana,Germany",VfL Bochum 1848,10,9,14,11,11,8,5,11,13,6,11,9,7,13,15,10,8,10,10,11,11,12,14,7,13,7,14,11,15,14,10,7,13,15,13,8,8,6,11,4,14,1,1,2,1,2,1,4,2,2,2,1,9,13,6,10,10,14,14,16,1,1,1,1,10,1,1,20,1,16,20,10,16,10,173,72,12,20,1420183,6000,6000,5100,African_Caribbean,110,17,1994-02-07,3,0,3836.0,,92091353,1994-02-07 Christopher Antwi-Adjei
3816,240053,R. Aabid,Rayane Aabid,CM,70,70,1500000.0,9000.0,1992-01-19,178,101028,Hatayspor,68,Super Lig,LCM,10,18,France,Right,67,58,48,74,52,72,70,60,72,73,71,69,75,68,76,65,54,78,64,64,67,71,60,70,53,75,64,64,59,9,12,8,8,14,63,63,63,69,67,67,67,69,69,69,69,70,70,70,70,70,69,69,69,69,69,67,64,64,64,67,17,1992-01-19 R. Aabid,1992-01-19 Rayane Aabid,Rayane Aabid,M C,30,120,125,"France,Morocco",Hatayspor,9,11,14,8,13,11,7,11,4,7,14,8,12,14,10,13,10,12,13,14,12,12,12,12,13,12,13,14,13,14,14,8,12,12,13,12,14,10,7,5,14,3,2,1,1,3,3,2,3,3,1,2,17,10,5,10,10,10,11,10,1,1,1,1,1,1,15,11,20,11,12,13,13,7,178,73,6,20,1701039,5900,5144,4240,North_African__Middle_Eastern,119,11,1992-01-19,0,0,23014.0,,49035989,1992-01-19 Rayane Aabid
3817,240833,Y. Moukoko,Youssoufa Moukoko,ST,69,88,3500000.0,4000.0,2004-11-20,175,22,Borussia Dortmund,19,Bundesliga,SUB,18,21,Germany,Left,44,75,57,64,69,78,68,39,39,75,82,86,84,62,85,65,71,64,64,59,43,29,67,59,60,66,29,31,25,13,13,11,10,13,69,69,69,70,70,70,70,70,68,68,68,67,59,59,59,67,51,47,47,47,51,49,44,44,44,49,18,2004-11-20 Y. Moukoko,2004-11-20 Youssoufa Moukoko,Youssoufa Moukoko,S,17,121,-95,"Germany,Cameroon",Borussia Dortmund,11,12,16,16,14,11,6,11,7,5,11,13,5,16,13,11,11,14,11,9,7,13,15,5,9,6,10,13,16,16,13,7,15,15,11,11,8,5,17,12,14,1,3,2,2,1,2,3,2,1,2,2,10,18,2,15,16,16,15,16,1,1,1,1,1,1,1,1,1,1,10,10,10,20,179,72,20,10,68024000,6500,6500,5750,African_Caribbean,118,15,2004-11-20,0,0,5999.0,,2000074825,2004-11-20 Youssoufa Moukoko
3818,264309,A. Güler,Arda Güler,CAM,69,86,3500000.0,3000.0,2005-02-25,176,326,Fenerbahçe,68,Super Lig,RES,10,48,Turkey,Left,71,63,40,72,61,75,79,73,70,72,71,65,81,58,84,64,62,59,35,62,34,47,64,70,67,70,39,40,36,13,10,11,14,10,62,62,62,69,67,67,67,69,69,69,69,69,66,66,66,69,57,54,54,54,57,54,44,44,44,54,17,2005-02-25 A. Güler,2005-02-25 Arda Güler,Arda Güler,AM C,17,100,-9,Turkey,Fenerbahçe A.Ş.,14,15,13,13,15,14,12,12,2,3,14,14,4,18,11,13,4,14,8,14,8,16,16,11,14,4,12,7,10,11,10,8,7,10,7,6,14,4,14,9,11,1,1,2,2,3,1,1,2,2,1,3,9,14,5,10,10,16,15,17,1,1,1,1,1,1,9,9,14,9,11,20,14,12,176,68,20,12,10059683,5900,5500,5000,Mediterranean_Hispanic,99,6,2005-02-25,0,0,2764.0,,2000077193,2005-02-25 Arda Güler
3819,267976,Pablo Torre,Pablo Torre Carral,CAM,69,86,3600000.0,27000.0,2003-04-03,173,241,FC Barcelona,53,La Liga,RES,32,45,Spain,Right,67,58,41,74,46,65,73,74,70,73,76,72,76,64,81,56,55,72,48,67,44,36,62,71,62,66,39,48,46,15,10,15,10,9,61,61,61,68,66,66,66,68,69,69,69,69,67,67,67,69,60,57,57,57,60,57,48,48,48,57,17,2003-04-03 Pablo Torre,2003-04-03 Pablo Torre,Pablo Torre,M/AM C,19,125,-85,Spain,Barcelona,14,11,13,11,15,14,6,11,6,5,16,14,9,16,12,10,14,11,10,16,14,14,16,11,12,5,11,10,12,15,12,7,13,11,10,9,14,6,15,5,8,3,2,3,3,2,4,3,3,2,1,1,13,12,6,20,14,16,15,16,1,1,1,1,1,1,8,12,18,8,14,20,10,10,173,57,12,20,55160000,6250,6250,4251,Mediterranean_Hispanic,122,6,2003-04-03,0,0,3989.0,,2000040347,2003-04-03 Pablo Torre
3820,258906,W. Gnonto,Degnand Wilfried Gnonto,ST,69,85,3600000.0,8000.0,2003-11-05,170,8,Leeds United,13,Championship,SUB,29,27,Italy,Right,53,66,62,68,54,77,52,46,64,73,88,85,86,65,78,70,64,65,67,64,53,25,64,59,63,67,37,21,19,11,9,10,10,13,69,69,69,70,70,70,70,70,69,69,69,69,62,62,62,69,52,50,50,50,52,49,44,44,44,49,17,2003-11-05 W. Gnonto,2003-11-05 Wilfried Gnonto,Wilfried Gnonto,AM/S RLC,18,116,-85,"Italy,Ivory Coast",Leeds United,5,9,14,13,12,8,8,9,3,4,12,10,6,15,8,11,9,13,7,11,8,16,14,6,13,5,9,13,16,14,12,5,17,15,12,8,9,12,12,6,12,2,3,1,2,4,3,1,1,2,2,1,9,15,9,12,12,12,9,9,1,1,1,1,1,1,1,1,1,1,15,18,15,20,170,71,10,20,42327704,5800,7118,5338,North_African__Middle_Eastern,104,16,2003-11-05,4,1,23198.0,,43500350,2003-11-05 Wilfried Gnonto
