,league_id,team_name,team_id,opponent_name,opponent_id,team_power,opponent_power,team_date,opponent_date,team_time,opponent_time,team_round,opponent_round,team_day,opponent_day,team_venue,opponent_venue,team_result,opponent_result,team_gf,opponent_gf,team_ga,opponent_ga,team_opponent,opponent_opponent,team_goals,opponent_goals,team_shots,opponent_shots,team_shots_on_target,opponent_shots_on_target,team_shots_on_target_percentage,opponent_shots_on_target_percentage,team_goals_per_shot,opponent_goals_per_shot,team_goals_per_shot_on_target,opponent_goals_per_shot_on_target,team_distance_covered,opponent_distance_covered,team_free_kicks,opponent_free_kicks,team_penalties,opponent_penalties,team_penalty_attempts,opponent_penalty_attempts,team_expected_goals,opponent_expected_goals,team_non-penalty_expected_goals,opponent_non-penalty_expected_goals,team_expected_goals_per_shot,opponent_expected_goals_per_shot,team_goals_minus_expected_goals,opponent_goals_minus_expected_goals,team_non-penalty_goals_minus_expected_goals,opponent_non-penalty_goals_minus_expected_goals,team_match_report,opponent_match_report,team_finishing,opponent_finishing
602,13,Nottingham Forest,14,Brighton,1808,76,75,2023-04-26,2023-04-26,19:30,19:30,Matchweek 33,Matchweek 33,Wed,Wed,Home,Away,W,L,3,1,1,3,Brighton,Brighton,2,1,10,17,3,7,30.0,41.2,0.1,0.06,0.33,0.14,18.4,17.2,0,0,1,0,2,0,2.4,2.3,0.8,2.3,0.09,0.14,-0.4,-1.3,0.2,-1.3,Match Report,Match Report,73,70
603,13,Nottingham Forest,14,Brentford,1925,76,74,2023-04-29,2023-04-29,15:00,15:00,Matchweek 34,Matchweek 34,Sat,Sat,Away,Home,L,W,1,2,2,1,Brentford,Brentford,1,2,5,14,3,8,60.0,57.1,0.2,0.14,0.33,0.25,16.6,16.8,0,1,0,0,0,0,0.7,1.6,0.7,1.6,0.14,0.12,0.3,0.4,0.3,0.4,Match Report,Match Report,73,67
604,13,Nottingham Forest,14,Southampton,17,76,75,2023-05-08,2023-05-08,20:00,20:00,Matchweek 35,Matchweek 35,Mon,Mon,Home,Away,W,L,4,3,3,4,Southampton,Southampton,4,3,8,18,3,4,37.5,22.2,0.38,0.11,1.0,0.5,16.0,14.0,0,0,1,1,1,1,1.8,3.1,1.0,2.4,0.13,0.14,2.2,-0.1,2.0,-0.4,Match Report,Match Report,73,70
605,13,Nottingham Forest,14,Chelsea,5,76,84,2023-05-13,2023-05-13,15:00,15:00,Matchweek 36,Matchweek 36,Sat,Sat,Away,Home,D,D,2,2,2,2,Chelsea,Chelsea,2,2,11,14,2,6,18.2,42.9,0.18,0.14,1.0,0.33,11.2,17.4,0,1,0,0,0,0,1.3,1.2,1.3,1.2,0.12,0.08,0.7,0.8,0.7,0.8,Match Report,Match Report,73,73
606,13,Nottingham Forest,14,Arsenal,1,76,79,2023-05-20,2023-05-20,17:30,17:30,Matchweek 37,Matchweek 37,Sat,Sat,Home,Away,W,L,1,0,0,1,Arsenal,Arsenal,1,0,6,11,2,3,33.3,27.3,0.17,0.0,0.5,0.0,13.5,16.4,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.09,0.06,0.4,-0.6,0.4,-0.6,Match Report,Match Report,73,78
607,13,Nottingham Forest,14,Crystal Palace,1799,76,76,2023-05-28,2023-05-28,16:30,16:30,Matchweek 38,Matchweek 38,Sun,Sun,Away,Home,D,D,1,1,1,1,Crystal Palace,Crystal Palace,1,1,7,15,4,3,57.1,20.0,0.14,0.07,0.25,0.33,17.0,17.3,0,1,0,0,0,0,0.5,1.4,0.5,1.4,0.07,0.1,0.5,-0.4,0.5,-0.4,Match Report,Match Report,73,70
608,13,Everton,7,Chelsea,5,77,84,2022-08-06,2022-08-06,17:30,17:30,Matchweek 1,Matchweek 1,Sat,Sat,Home,Away,L,W,0,1,1,0,Chelsea,Chelsea,0,1,8,14,3,5,37.5,35.7,0.0,0.0,0.0,0.0,13.5,16.1,0,1,0,1,0,1,0.7,1.5,0.7,0.8,0.09,0.06,-0.7,-0.5,-0.7,-0.8,Match Report,Match Report,77,73
609,13,Everton,7,Aston Villa,2,77,79,2022-08-13,2022-08-13,12:30,12:30,Matchweek 2,Matchweek 2,Sat,Sat,Away,Home,L,W,1,2,2,1,Aston Villa,Aston Villa,0,2,15,12,4,3,26.7,25.0,0.0,0.17,0.0,0.67,14.8,13.3,0,0,0,0,0,0,1.6,2.3,1.6,2.3,0.11,0.19,-1.6,-0.3,-1.6,-0.3,Match Report,Match Report,77,72
610,13,Everton,7,Nott'ham Forest,14,77,76,2022-08-20,2022-08-20,15:00,15:00,Matchweek 3,Matchweek 3,Sat,Sat,Home,Away,D,D,1,1,1,1,Nott'ham Forest,Nott'ham Forest,1,1,19,14,8,5,42.1,35.7,0.05,0.07,0.13,0.2,20.8,19.3,1,1,0,0,0,0,1.5,1.0,1.5,1.0,0.08,0.07,-0.5,0.0,-0.5,0.0,Match Report,Match Report,77,73
611,13,Everton,7,Brentford,1925,77,74,2022-08-27,2022-08-27,15:00,15:00,Matchweek 4,Matchweek 4,Sat,Sat,Away,Home,D,D,1,1,1,1,Brentford,Brentford,1,1,14,20,7,5,50.0,25.0,0.07,0.05,0.14,0.2,16.7,14.8,0,0,0,0,0,0,1.1,2.1,1.1,2.1,0.08,0.11,-0.1,-1.1,-0.1,-1.1,Match Report,Match Report,77,67
612,13,Everton,7,Leeds United,8,77,76,2022-08-30,2022-08-30,20:00,20:00,Matchweek 5,Matchweek 5,Tue,Tue,Away,Home,D,D,1,1,1,1,Leeds United,Leeds United,1,1,7,14,2,5,28.6,35.7,0.14,0.07,0.5,0.2,19.1,16.9,1,0,0,0,0,0,1.0,1.0,1.0,1.0,0.14,0.07,0.0,0.0,0.0,0.0,Match Report,Match Report,77,73
613,13,Everton,7,Liverpool,9,77,84,2022-09-03,2022-09-03,12:30,12:30,Matchweek 6,Matchweek 6,Sat,Sat,Home,Away,D,D,0,0,0,0,Liverpool,Liverpool,0,0,14,23,3,8,21.4,34.8,0.0,0.0,0.0,0.0,15.5,13.1,0,0,0,0,0,0,1.7,2.1,1.7,2.1,0.12,0.1,-1.7,-2.1,-1.7,-2.1,Match Report,Match Report,77,79
614,13,Everton,7,West Ham,19,77,79,2022-09-18,2022-09-18,14:15,14:15,Matchweek 8,Matchweek 8,Sun,Sun,Home,Away,W,L,1,0,0,1,West Ham,West Ham,1,0,7,14,2,4,28.6,28.6,0.14,0.0,0.5,0.0,21.4,15.2,0,0,0,0,0,0,0.4,1.0,0.4,1.0,0.05,0.07,0.6,-1.0,0.6,-1.0,Match Report,Match Report,77,77
615,13,Everton,7,Southampton,17,77,75,2022-10-01,2022-10-01,15:00,15:00,Matchweek 9,Matchweek 9,Sat,Sat,Away,Home,W,L,2,1,1,2,Southampton,Southampton,2,1,12,22,5,6,41.7,27.3,0.17,0.05,0.4,0.17,17.4,16.4,1,1,0,0,0,0,2.0,1.7,2.0,1.7,0.17,0.08,0.0,-0.7,0.0,-0.7,Match Report,Match Report,77,70
616,13,Everton,7,Manchester Utd,11,77,82,2022-10-09,2022-10-09,19:00,19:00,Matchweek 10,Matchweek 10,Sun,Sun,Home,Away,L,W,1,2,2,1,Manchester Utd,Manchester Utd,1,2,11,12,2,4,18.2,33.3,0.09,0.17,0.5,0.5,17.4,18.8,0,0,0,0,0,0,0.6,1.4,0.6,1.4,0.06,0.12,0.4,0.6,0.4,0.6,Match Report,Match Report,77,81
617,13,Everton,7,Tottenham,18,77,81,2022-10-15,2022-10-15,17:30,17:30,Matchweek 11,Matchweek 11,Sat,Sat,Away,Home,L,W,0,2,2,0,Tottenham,Tottenham,0,2,4,20,0,6,0.0,30.0,0.0,0.05,,0.17,13.5,17.2,0,1,0,1,0,1,0.4,2.2,0.4,1.5,0.11,0.07,-0.4,-0.2,-0.4,-0.5,Match Report,Match Report,77,75
618,13,Everton,7,Newcastle Utd,13,77,78,2022-10-19,2022-10-19,19:30,19:30,Matchweek 12,Matchweek 12,Wed,Wed,Away,Home,L,W,0,1,1,0,Newcastle Utd,Newcastle Utd,0,1,1,16,0,4,0.0,25.0,0.0,0.06,,0.25,7.5,14.2,0,0,0,0,0,0,0.2,1.5,0.2,1.5,0.17,0.09,-0.2,-0.5,-0.2,-0.5,Match Report,Match Report,77,76
619,13,Everton,7,Crystal Palace,1799,77,76,2022-10-22,2022-10-22,15:00,15:00,Matchweek 13,Matchweek 13,Sat,Sat,Home,Away,W,L,3,0,0,3,Crystal Palace,Crystal Palace,3,0,9,9,6,2,66.7,22.2,0.33,0.0,0.5,0.0,16.8,17.1,0,2,0,0,0,0,1.4,0.9,1.4,0.9,0.17,0.11,1.6,-0.9,1.6,-0.9,Match Report,Match Report,77,70
620,13,Everton,7,Fulham,144,77,76,2022-10-29,2022-10-29,17:30,17:30,Matchweek 14,Matchweek 14,Sat,Sat,Away,Home,D,D,0,0,0,0,Fulham,Fulham,0,0,9,24,4,6,44.4,25.0,0.0,0.0,0.0,0.0,12.2,16.4,0,0,0,0,0,0,0.9,1.9,0.9,1.9,0.1,0.08,-0.9,-1.9,-0.9,-1.9,Match Report,Match Report,77,76
621,13,Everton,7,Leicester City,95,77,78,2022-11-05,2022-11-05,17:30,17:30,Matchweek 15,Matchweek 15,Sat,Sat,Home,Away,L,W,0,2,2,0,Leicester City,Leicester City,0,2,12,22,2,8,16.7,36.4,0.0,0.09,0.0,0.25,12.9,17.5,0,0,0,0,0,0,1.2,2.3,1.2,2.3,0.1,0.11,-1.2,-0.3,-1.2,-0.3,Match Report,Match Report,77,77
622,13,Everton,7,Bournemouth,1943,77,74,2022-11-12,2022-11-12,15:00,15:00,Matchweek 16,Matchweek 16,Sat,Sat,Away,Home,L,W,0,3,3,0,Bournemouth,Bournemouth,0,3,15,16,3,8,20.0,50.0,0.0,0.19,0.0,0.38,18.0,13.6,0,0,0,0,0,0,0.8,2.4,0.8,2.4,0.06,0.16,-0.8,0.6,-0.8,0.6,Match Report,Match Report,77,70
623,13,Everton,7,Wolves,110,77,78,2022-12-26,2022-12-26,15:00,15:00,Matchweek 17,Matchweek 17,Mon,Mon,Home,Away,L,W,1,2,2,1,Wolves,Wolves,1,2,12,7,5,4,41.7,57.1,0.08,0.29,0.2,0.5,19.2,18.6,2,0,0,0,0,0,1.7,0.8,1.7,0.8,0.14,0.11,-0.7,1.2,-0.7,1.2,Match Report,Match Report,77,73
624,13,Everton,7,Manchester City,10,77,85,2022-12-31,2022-12-31,15:00,15:00,Matchweek 18,Matchweek 18,Sat,Sat,Away,Home,D,D,1,1,1,1,Manchester City,Manchester City,1,1,2,16,1,3,50.0,18.8,0.5,0.06,1.0,0.33,25.1,15.4,0,0,0,0,0,0,0.1,1.7,0.1,1.7,0.05,0.11,0.9,-0.7,0.9,-0.7,Match Report,Match Report,77,82
625,13,Everton,7,Brighton,1808,77,75,2023-01-03,2023-01-03,19:45,19:45,Matchweek 19,Matchweek 19,Tue,Tue,Home,Away,L,W,1,4,4,1,Brighton,Brighton,1,4,9,19,3,8,33.3,42.1,0.0,0.21,0.0,0.5,19.0,18.9,0,1,1,0,1,0,1.3,2.2,0.5,2.2,0.06,0.11,-0.3,1.8,-0.5,1.8,Match Report,Match Report,77,70
626,13,Everton,7,Southampton,17,77,75,2023-01-14,2023-01-14,15:00,15:00,Matchweek 20,Matchweek 20,Sat,Sat,Home,Away,L,W,1,2,2,1,Southampton,Southampton,1,2,12,13,4,5,33.3,38.5,0.08,0.15,0.25,0.4,16.0,20.7,0,2,0,0,0,0,1.4,1.2,1.4,1.2,0.11,0.09,-0.4,0.8,-0.4,0.8,Match Report,Match Report,77,70
627,13,Everton,7,West Ham,19,77,79,2023-01-21,2023-01-21,15:00,15:00,Matchweek 21,Matchweek 21,Sat,Sat,Away,Home,L,W,0,2,2,0,West Ham,West Ham,0,2,5,11,2,4,40.0,36.4,0.0,0.18,0.0,0.5,14.7,11.9,0,0,0,0,0,0,0.5,2.2,0.5,2.2,0.11,0.21,-0.5,-0.2,-0.5,-0.2,Match Report,Match Report,77,77
628,13,Everton,7,Arsenal,1,77,79,2023-02-04,2023-02-04,12:30,12:30,Matchweek 22,Matchweek 22,Sat,Sat,Home,Away,W,L,1,0,0,1,Arsenal,Arsenal,1,0,12,15,4,2,33.3,13.3,0.08,0.0,0.25,0.0,16.4,17.6,0,0,0,0,0,0,1.7,0.9,1.7,0.9,0.14,0.06,-0.7,-0.9,-0.7,-0.9,Match Report,Match Report,77,78
629,13,Everton,7,Liverpool,9,77,84,2023-02-13,2023-02-13,20:00,20:00,Matchweek 23,Matchweek 23,Mon,Mon,Away,Home,L,W,0,2,2,0,Liverpool,Liverpool,0,2,6,15,1,6,16.7,40.0,0.0,0.13,0.0,0.33,15.3,16.7,0,1,0,0,0,0,0.4,2.3,0.4,2.3,0.06,0.16,-0.4,-0.3,-0.4,-0.3,Match Report,Match Report,77,79
630,13,Everton,7,Leeds United,8,77,76,2023-02-18,2023-02-18,15:00,15:00,Matchweek 24,Matchweek 24,Sat,Sat,Home,Away,W,L,1,0,0,1,Leeds United,Leeds United,1,0,15,8,4,0,26.7,0.0,0.07,0.0,0.25,,15.7,18.4,0,0,0,0,0,0,1.4,0.5,1.4,0.5,0.1,0.07,-0.4,-0.5,-0.4,-0.5,Match Report,Match Report,77,73
631,13,Everton,7,Aston Villa,2,77,79,2023-02-25,2023-02-25,15:00,15:00,Matchweek 25,Matchweek 25,Sat,Sat,Home,Away,L,W,0,2,2,0,Aston Villa,Aston Villa,0,2,15,8,4,4,26.7,50.0,0.0,0.13,0.0,0.25,12.6,22.1,2,1,0,1,0,1,1.6,1.9,1.6,1.1,0.11,0.14,-1.6,0.1,-1.6,-0.1,Match Report,Match Report,77,72
632,13,Everton,7,Arsenal,1,77,79,2023-03-01,2023-03-01,19:45,19:45,Matchweek 7,Matchweek 7,Wed,Wed,Away,Home,L,W,0,4,4,0,Arsenal,Arsenal,0,4,8,15,5,5,62.5,33.3,0.0,0.27,0.0,0.8,14.9,12.9,0,0,0,0,0,0,1.2,2.6,1.2,2.6,0.15,0.18,-1.2,1.4,-1.2,1.4,Match Report,Match Report,77,78
633,13,Everton,7,Nott'ham Forest,14,77,76,2023-03-05,2023-03-05,14:00,14:00,Matchweek 26,Matchweek 26,Sun,Sun,Away,Home,D,D,2,2,2,2,Nott'ham Forest,Nott'ham Forest,2,2,9,10,2,4,22.2,40.0,0.11,0.2,0.5,0.5,17.0,18.4,0,0,1,0,1,0,1.7,0.8,0.9,0.8,0.1,0.09,0.3,1.2,0.1,1.2,Match Report,Match Report,77,73
634,13,Everton,7,Brentford,1925,77,74,2023-03-11,2023-03-11,15:00,15:00,Matchweek 27,Matchweek 27,Sat,Sat,Home,Away,W,L,1,0,0,1,Brentford,Brentford,1,0,13,12,6,3,46.2,25.0,0.08,0.0,0.17,0.0,17.0,13.0,1,1,0,0,0,0,1.0,2.0,1.0,2.0,0.08,0.18,0.0,-2.0,0.0,-2.0,Match Report,Match Report,77,67
635,13,Everton,7,Chelsea,5,77,84,2023-03-18,2023-03-18,17:30,17:30,Matchweek 28,Matchweek 28,Sat,Sat,Away,Home,D,D,2,2,2,2,Chelsea,Chelsea,2,2,12,19,3,6,25.0,31.6,0.17,0.05,0.67,0.17,18.9,17.1,1,0,0,1,0,1,1.2,2.3,1.2,1.5,0.11,0.08,0.8,-0.3,0.8,-0.5,Match Report,Match Report,77,73
636,13,Everton,7,Tottenham,18,77,81,2023-04-03,2023-04-03,20:00,20:00,Matchweek 29,Matchweek 29,Mon,Mon,Home,Away,D,D,1,1,1,1,Tottenham,Tottenham,1,1,15,7,6,0,40.0,0.0,0.07,0.0,0.17,,19.3,19.6,0,0,0,1,0,1,0.9,1.4,0.9,0.6,0.06,0.09,0.1,-0.4,0.1,-0.6,Match Report,Match Report,77,75
637,13,Everton,7,Manchester Utd,11,77,82,2023-04-08,2023-04-08,12:30,12:30,Matchweek 30,Matchweek 30,Sat,Sat,Away,Home,L,W,0,2,2,0,Manchester Utd,Manchester Utd,0,2,15,29,1,11,6.7,37.9,0.0,0.07,0.0,0.18,18.0,16.5,0,0,0,0,0,0,1.0,3.4,1.0,3.4,0.07,0.12,-1.0,-1.4,-1.0,-1.4,Match Report,Match Report,77,81
638,13,Everton,7,Fulham,144,77,76,2023-04-15,2023-04-15,15:00,15:00,Matchweek 31,Matchweek 31,Sat,Sat,Home,Away,L,W,1,3,3,1,Fulham,Fulham,1,3,15,21,7,7,46.7,33.3,0.07,0.14,0.14,0.43,17.1,17.9,0,0,0,0,0,0,1.4,1.8,1.4,1.8,0.1,0.09,-0.4,1.2,-0.4,1.2,Match Report,Match Report,77,76
639,13,Everton,7,Crystal Palace,1799,77,76,2023-04-22,2023-04-22,15:00,15:00,Matchweek 32,Matchweek 32,Sat,Sat,Away,Home,D,D,0,0,0,0,Crystal Palace,Crystal Palace,0,0,10,12,5,2,50.0,16.7,0.0,0.0,0.0,0.0,22.4,19.8,0,0,0,0,0,0,0.4,0.5,0.4,0.5,0.04,0.04,-0.4,-0.5,-0.4,-0.5,Match Report,Match Report,77,70
640,13,Everton,7,Newcastle Utd,13,77,78,2023-04-27,2023-04-27,19:45,19:45,Matchweek 33,Matchweek 33,Thu,Thu,Home,Away,L,W,1,4,4,1,Newcastle Utd,Newcastle Utd,1,4,13,15,5,7,38.5,46.7,0.08,0.27,0.2,0.57,22.3,14.3,1,0,0,0,0,0,0.9,2.4,0.9,2.4,0.07,0.16,0.1,1.6,0.1,1.6,Match Report,Match Report,77,76
641,13,Everton,7,Leicester City,95,77,78,2023-05-01,2023-05-01,20:00,20:00,Matchweek 34,Matchweek 34,Mon,Mon,Away,Home,D,D,2,2,2,2,Leicester City,Leicester City,2,2,22,14,7,4,31.8,28.6,0.05,0.14,0.14,0.5,14.9,18.9,0,0,1,0,1,1,3.1,3.4,2.3,2.6,0.11,0.19,-1.1,-1.4,-1.3,-0.6,Match Report,Match Report,77,77
642,13,Everton,7,Brighton,1808,77,75,2023-05-08,2023-05-08,17:30,17:30,Matchweek 35,Matchweek 35,Mon,Mon,Away,Home,W,L,5,1,1,5,Brighton,Brighton,4,1,10,23,5,5,50.0,21.7,0.4,0.04,0.8,0.2,12.8,13.3,0,0,0,0,0,0,2.3,3.2,2.3,3.2,0.23,0.15,1.7,-2.2,1.7,-2.2,Match Report,Match Report,77,70
643,13,Everton,7,Manchester City,10,77,85,2023-05-14,2023-05-14,14:00,14:00,Matchweek 36,Matchweek 36,Sun,Sun,Home,Away,L,W,0,3,3,0,Manchester City,Manchester City,0,3,7,9,2,4,28.6,44.4,0.0,0.33,0.0,0.75,7.6,19.3,0,2,0,0,0,0,1.6,0.8,1.6,0.8,0.27,0.08,-1.6,2.2,-1.6,2.2,Match Report,Match Report,77,82
644,13,Everton,7,Wolves,110,77,78,2023-05-20,2023-05-20,15:00,15:00,Matchweek 37,Matchweek 37,Sat,Sat,Away,Home,D,D,1,1,1,1,Wolves,Wolves,1,1,19,13,4,5,21.1,38.5,0.05,0.08,0.25,0.2,17.1,17.9,2,1,0,0,0,0,2.0,1.6,2.0,1.6,0.1,0.13,-1.0,-0.6,-1.0,-0.6,Match Report,Match Report,77,73
645,13,Everton,7,Bournemouth,1943,77,74,2023-05-28,2023-05-28,16:30,16:30,Matchweek 38,Matchweek 38,Sun,Sun,Home,Away,W,L,1,0,0,1,Bournemouth,Bournemouth,1,0,13,7,6,1,46.2,14.3,0.08,0.0,0.17,0.0,17.2,14.5,0,0,0,0,0,0,1.0,0.5,1.0,0.5,0.08,0.07,0.0,-0.5,0.0,-0.5,Match Report,Match Report,77,70
646,13,Leicester City,95,Brentford,1925,78,74,2022-08-07,2022-08-07,14:00,14:00,Matchweek 1,Matchweek 1,Sun,Sun,Home,Away,D,D,2,2,2,2,Brentford,Brentford,2,2,14,8,5,3,35.7,37.5,0.14,0.25,0.4,0.67,23.1,17.0,0,0,0,0,0,0,0.6,0.8,0.6,0.8,0.04,0.1,1.4,1.2,1.4,1.2,Match Report,Match Report,77,67
647,13,Leicester City,95,Arsenal,1,78,79,2022-08-13,2022-08-13,15:00,15:00,Matchweek 2,Matchweek 2,Sat,Sat,Away,Home,L,W,2,4,4,2,Arsenal,Arsenal,1,4,6,19,2,7,33.3,36.8,0.17,0.21,0.5,0.57,14.6,13.0,0,0,0,0,0,0,0.5,2.7,0.5,2.7,0.08,0.16,0.5,1.3,0.5,1.3,Match Report,Match Report,77,78
648,13,Leicester City,95,Southampton,17,78,75,2022-08-20,2022-08-20,15:00,15:00,Matchweek 3,Matchweek 3,Sat,Sat,Home,Away,L,W,1,2,2,1,Southampton,Southampton,1,2,6,9,1,3,16.7,33.3,0.17,0.22,1.0,0.67,17.8,15.0,1,0,0,0,0,0,0.3,0.9,0.3,0.9,0.05,0.1,0.7,1.1,0.7,1.1,Match Report,Match Report,77,70
649,13,Leicester City,95,Chelsea,5,78,84,2022-08-27,2022-08-27,15:00,15:00,Matchweek 4,Matchweek 4,Sat,Sat,Away,Home,L,W,1,2,2,1,Chelsea,Chelsea,1,2,17,7,5,4,29.4,57.1,0.06,0.29,0.2,0.5,17.9,14.6,0,0,0,0,0,0,2.5,1.8,2.5,1.8,0.15,0.25,-1.5,0.2,-1.5,0.2,Match Report,Match Report,77,73
650,13,Leicester City,95,Manchester Utd,11,78,82,2022-09-01,2022-09-01,20:00,20:00,Matchweek 5,Matchweek 5,Thu,Thu,Home,Away,L,W,0,1,1,0,Manchester Utd,Manchester Utd,0,1,10,9,2,2,20.0,22.2,0.0,0.11,0.0,0.5,23.5,16.8,2,0,0,0,0,0,0.7,1.5,0.7,1.5,0.07,0.17,-0.7,-0.5,-0.7,-0.5,Match Report,Match Report,77,81
651,13,Leicester City,95,Brighton,1808,78,75,2022-09-04,2022-09-04,14:00,14:00,Matchweek 6,Matchweek 6,Sun,Sun,Away,Home,L,W,2,5,5,2,Brighton,Brighton,2,4,6,22,4,10,66.7,45.5,0.33,0.14,0.5,0.3,14.8,19.6,0,2,0,1,0,1,1.4,2.6,1.4,2.0,0.24,0.09,0.6,1.4,0.6,1.0,Match Report,Match Report,77,70
652,13,Leicester City,95,Tottenham,18,78,81,2022-09-17,2022-09-17,17:30,17:30,Matchweek 8,Matchweek 8,Sat,Sat,Away,Home,L,W,2,6,6,2,Tottenham,Tottenham,2,6,18,16,6,11,33.3,68.8,0.06,0.38,0.17,0.55,22.7,16.5,0,0,1,0,1,0,1.8,2.2,1.0,2.2,0.05,0.14,0.2,3.8,0.0,3.8,Match Report,Match Report,77,75
653,13,Leicester City,95,Nott'ham Forest,14,78,76,2022-10-03,2022-10-03,20:00,20:00,Matchweek 9,Matchweek 9,Mon,Mon,Home,Away,W,L,4,0,0,4,Nott'ham Forest,Nott'ham Forest,4,0,17,10,7,3,41.2,30.0,0.24,0.0,0.57,0.0,17.7,15.7,1,0,0,0,0,0,1.3,1.1,1.3,1.1,0.08,0.12,2.7,-1.1,2.7,-1.1,Match Report,Match Report,77,73
654,13,Leicester City,95,Bournemouth,1943,78,74,2022-10-08,2022-10-08,15:00,15:00,Matchweek 10,Matchweek 10,Sat,Sat,Away,Home,L,W,1,2,2,1,Bournemouth,Bournemouth,1,2,9,10,5,4,55.6,40.0,0.11,0.2,0.2,0.5,13.2,15.0,1,1,0,0,0,0,1.0,1.1,1.0,1.1,0.12,0.11,0.0,0.9,0.0,0.9,Match Report,Match Report,77,70
655,13,Leicester City,95,Crystal Palace,1799,78,76,2022-10-15,2022-10-15,12:30,12:30,Matchweek 11,Matchweek 11,Sat,Sat,Home,Away,D,D,0,0,0,0,Crystal Palace,Crystal Palace,0,0,14,8,5,1,35.7,12.5,0.0,0.0,0.0,0.0,19.4,21.2,1,0,0,0,0,0,1.0,0.4,1.0,0.4,0.07,0.05,-1.0,-0.4,-1.0,-0.4,Match Report,Match Report,77,70
656,13,Leicester City,95,Leeds United,8,78,76,2022-10-20,2022-10-20,20:15,20:15,Matchweek 12,Matchweek 12,Thu,Thu,Home,Away,W,L,2,0,0,2,Leeds United,Leeds United,1,0,5,14,1,2,20.0,14.3,0.2,0.0,1.0,0.0,17.7,18.3,0,0,0,0,0,0,0.8,1.3,0.8,1.3,0.16,0.1,0.2,-1.3,0.2,-1.3,Match Report,Match Report,77,73
657,13,Leicester City,95,Wolves,110,78,78,2022-10-23,2022-10-23,14:00,14:00,Matchweek 13,Matchweek 13,Sun,Sun,Away,Home,W,L,4,0,0,4,Wolves,Wolves,4,0,5,21,4,5,80.0,23.8,0.8,0.0,1.0,0.0,14.7,15.7,0,1,0,0,0,0,0.9,2.1,0.9,2.1,0.18,0.1,3.1,-2.1,3.1,-2.1,Match Report,Match Report,77,73
658,13,Leicester City,95,Manchester City,10,78,85,2022-10-29,2022-10-29,12:30,12:30,Matchweek 14,Matchweek 14,Sat,Sat,Home,Away,L,W,0,1,1,0,Manchester City,Manchester City,0,1,10,15,5,5,50.0,33.3,0.0,0.07,0.0,0.2,16.4,20.8,0,1,0,0,0,0,0.7,1.0,0.7,1.0,0.07,0.07,-0.7,0.0,-0.7,0.0,Match Report,Match Report,77,82
659,13,Leicester City,95,Everton,7,78,77,2022-11-05,2022-11-05,17:30,17:30,Matchweek 15,Matchweek 15,Sat,Sat,Away,Home,W,L,2,0,0,2,Everton,Everton,2,0,22,12,8,2,36.4,16.7,0.09,0.0,0.25,0.0,17.5,12.9,0,0,0,0,0,0,2.3,1.2,2.3,1.2,0.11,0.1,-0.3,-1.2,-0.3,-1.2,Match Report,Match Report,77,77
660,13,Leicester City,95,West Ham,19,78,79,2022-11-12,2022-11-12,15:00,15:00,Matchweek 16,Matchweek 16,Sat,Sat,Away,Home,W,L,2,0,0,2,West Ham,West Ham,2,0,8,18,5,6,62.5,33.3,0.25,0.0,0.4,0.0,21.3,16.4,0,0,0,0,1,0,1.8,1.4,1.0,1.4,0.12,0.08,0.2,-1.4,1.0,-1.4,Match Report,Match Report,77,77
661,13,Leicester City,95,Newcastle Utd,13,78,78,2022-12-26,2022-12-26,15:00,15:00,Matchweek 17,Matchweek 17,Mon,Mon,Home,Away,L,W,0,3,3,0,Newcastle Utd,Newcastle Utd,0,3,8,11,2,4,25.0,36.4,0.0,0.18,0.0,0.5,20.1,16.8,0,0,0,1,0,1,0.5,1.9,0.5,1.1,0.06,0.1,-0.5,1.1,-0.5,0.9,Match Report,Match Report,77,76
662,13,Leicester City,95,Liverpool,9,78,84,2022-12-30,2022-12-30,20:00,20:00,Matchweek 18,Matchweek 18,Fri,Fri,Away,Home,L,W,1,2,2,1,Liverpool,Liverpool,1,0,7,21,2,5,28.6,23.8,0.14,0.0,0.5,0.0,12.1,18.4,0,1,0,0,0,0,1.0,2.2,1.0,2.2,0.14,0.11,0.0,-2.2,0.0,-2.2,Match Report,Match Report,77,79
663,13,Leicester City,95,Fulham,144,78,76,2023-01-03,2023-01-03,19:45,19:45,Matchweek 19,Matchweek 19,Tue,Tue,Home,Away,L,W,0,1,1,0,Fulham,Fulham,0,1,15,11,6,2,40.0,18.2,0.0,0.09,0.0,0.5,18.9,19.4,1,0,0,0,0,0,1.7,1.7,1.7,1.7,0.11,0.15,-1.7,-0.7,-1.7,-0.7,Match Report,Match Report,77,76
664,13,Leicester City,95,Nott'ham Forest,14,78,76,2023-01-14,2023-01-14,15:00,15:00,Matchweek 20,Matchweek 20,Sat,Sat,Away,Home,L,W,0,2,2,0,Nott'ham Forest,Nott'ham Forest,0,2,6,15,1,5,16.7,33.3,0.0,0.13,0.0,0.4,18.0,19.3,0,2,0,0,0,0,1.0,2.4,1.0,2.4,0.17,0.16,-1.0,-0.4,-1.0,-0.4,Match Report,Match Report,77,73
