Pitch_Number,count_pass,x_interval_pass,y_interval_pass,percentage_pass,position_pass,action_pass,count_shot,x_interval_shot,y_interval_shot,percentage_shot,position_shot,action_shot,count,x_interval,y_interval,percentage,position,action,percentage_dribble,count_dribble,total_count,total_percentage,pitch_prob,pass_prob,shot_prob,dribble_prob
223,91.0,"(45.0, 50.0)","(30.0, 35.0)",0.0024681312720368,ALL,Pass,0.0,"(45.0, 50.0)","(30.0, 35.0)",0.0,ALL,Shot,3.0,"(45.0, 50.0)","(30.0, 35.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,94.0,0.0050905088944144,0.002418628586131481,0.9680851063829787,0.0,0.031914893617021274
224,99.0,"(45.0, 50.0)","(35.0, 40.0)",0.0026851098454027,ALL,Pass,0.0,"(45.0, 50.0)","(35.0, 40.0)",0.0,ALL,Shot,2.0,"(45.0, 50.0)","(35.0, 40.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,101.0,0.0044333615936544,0.0025987392255242504,0.9801980198019802,0.0,0.019801980198019802
225,121.0,"(45.0, 50.0)","(40.0, 45.0)",0.0032818009221589,ALL,Pass,0.0,"(45.0, 50.0)","(40.0, 45.0)",0.0,ALL,Shot,0.0,"(45.0, 50.0)","(40.0, 45.0)",0.0,ALL,Dribble,0.0,0.0,121.0,0.0032818009221589,0.003113341052360736,1.0,0.0,0.0
226,144.0,"(45.0, 50.0)","(45.0, 50.0)",0.0039056143205858,ALL,Pass,0.0,"(45.0, 50.0)","(45.0, 50.0)",0.0,ALL,Shot,2.0,"(45.0, 50.0)","(45.0, 50.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,146.0,0.0056538660688375,0.0037565933359063426,0.9863013698630136,0.0,0.0136986301369863
227,127.0,"(45.0, 50.0)","(50.0, 55.0)",0.0034445348521833,ALL,Pass,1.0,"(45.0, 50.0)","(50.0, 55.0)",0.0011750881316098,ALL,Shot,0.0,"(45.0, 50.0)","(50.0, 55.0)",0.0,ALL,Dribble,0.0,0.0,128.0,0.0046196229837931,0.003293451691753506,0.9921875,0.0078125,0.0
228,150.0,"(45.0, 50.0)","(55.0, 60.0)",0.0040683482506102,ALL,Pass,0.0,"(45.0, 50.0)","(55.0, 60.0)",0.0,ALL,Shot,3.0,"(45.0, 50.0)","(55.0, 60.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,153.0,0.0066907258729878,0.003936703975299112,0.9803921568627451,0.0,0.0196078431372549
229,160.0,"(45.0, 50.0)","(60.0, 65.0)",0.0043395714673176,ALL,Pass,1.0,"(45.0, 50.0)","(60.0, 65.0)",0.0011750881316098,ALL,Shot,4.0,"(45.0, 50.0)","(60.0, 65.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,165.0,0.0090111630954308,0.0042454650714010035,0.9696969696969697,0.006060606060606061,0.024242424242424242
230,121.0,"(45.0, 50.0)","(65.0, 70.0)",0.0032818009221589,ALL,Pass,0.0,"(45.0, 50.0)","(65.0, 70.0)",0.0,ALL,Shot,4.0,"(45.0, 50.0)","(65.0, 70.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,125.0,0.0067783044186623,0.003216261417728033,0.968,0.0,0.032
231,126.0,"(45.0, 50.0)","(70.0, 75.0)",0.0034174125305126,ALL,Pass,1.0,"(45.0, 50.0)","(70.0, 75.0)",0.0011750881316098,ALL,Shot,2.0,"(45.0, 50.0)","(70.0, 75.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,129.0,0.006340752410374099,0.00331918178309533,0.9767441860465116,0.007751937984496124,0.015503875968992248
232,105.0,"(45.0, 50.0)","(75.0, 80.0)",0.0028478437754271,ALL,Pass,0.0,"(45.0, 50.0)","(75.0, 80.0)",0.0,ALL,Shot,2.0,"(45.0, 50.0)","(75.0, 80.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,107.0,0.0045960955236788,0.002753119773575196,0.9813084112149533,0.0,0.018691588785046728
233,92.0,"(45.0, 50.0)","(80.0, 85.0)",0.0024952535937076,ALL,Pass,0.0,"(45.0, 50.0)","(80.0, 85.0)",0.0,ALL,Shot,1.0,"(45.0, 50.0)","(80.0, 85.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,93.0,0.0033693794678333997,0.0023928984947896564,0.989247311827957,0.0,0.010752688172043012
234,72.0,"(45.0, 50.0)","(85.0, 90.0)",0.0019528071602929,ALL,Pass,3.0,"(45.0, 50.0)","(85.0, 90.0)",0.0035252643948296,ALL,Shot,5.0,"(45.0, 50.0)","(85.0, 90.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,80.0,0.0098487009257518,0.002058407307345941,0.9,0.0375,0.0625
235,60.0,"(45.0, 50.0)","(90.0, 95.0)",0.0016273393002441,ALL,Pass,12.0,"(45.0, 50.0)","(90.0, 95.0)",0.0141010575793184,ALL,Shot,8.0,"(45.0, 50.0)","(90.0, 95.0)",0.0069930069930069,ALL,Dribble,0.0069930069930069,8.0,80.0,0.0227214038725694,0.002058407307345941,0.75,0.15,0.1
236,36.0,"(45.0, 50.0)","(95.0, 100.0)",0.0009764035801464,ALL,Pass,25.0,"(45.0, 50.0)","(95.0, 100.0)",0.0293772032902467,ALL,Shot,6.0,"(45.0, 50.0)","(95.0, 100.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,67.0,0.0355983621151483,0.0017239161199022256,0.5373134328358209,0.373134328358209,0.08955223880597014
237,11.0,"(45.0, 50.0)","(100.0, 105.0)",0.000298345538378,ALL,Pass,18.0,"(45.0, 50.0)","(100.0, 105.0)",0.0211515863689776,ALL,Shot,5.0,"(45.0, 50.0)","(100.0, 105.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,34.0,0.025820561277984898,0.000874823105622025,0.3235294117647059,0.5294117647058824,0.14705882352941177
238,13.0,"(45.0, 50.0)","(105.0, 110.0)",0.0003525901817195,ALL,Pass,22.0,"(45.0, 50.0)","(105.0, 110.0)",0.0258519388954171,ALL,Shot,9.0,"(45.0, 50.0)","(105.0, 110.0)",0.0078671328671328,ALL,Dribble,0.0078671328671328,9.0,44.0,0.0340716619442694,0.0011321240190402676,0.29545454545454547,0.5,0.20454545454545456
239,5.0,"(45.0, 50.0)","(110.0, 115.0)",0.0001356116083536,ALL,Pass,28.0,"(45.0, 50.0)","(110.0, 115.0)",0.0329024676850763,ALL,Shot,1.0,"(45.0, 50.0)","(110.0, 115.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,34.0,0.0339122051675557,0.000874823105622025,0.14705882352941177,0.8235294117647058,0.029411764705882353
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,ALL,Pass,9.0,"(45.0, 50.0)","(115.0, 120.0)",0.0105757931844888,ALL,Shot,1.0,"(45.0, 50.0)","(115.0, 120.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,10.0,0.011449919058614599,0.00025730091341824265,0.0,0.9,0.1
241,16.0,"(50.0, 55.0)","(0.0, 5.0)",0.0004339571467317,ALL,Pass,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,ALL,Shot,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,ALL,Dribble,0.0,0.0,16.0,0.0004339571467317,0.0004116814614691882,1.0,0.0,0.0
242,58.0,"(50.0, 55.0)","(5.0, 10.0)",0.0015730946569026,ALL,Pass,0.0,"(50.0, 55.0)","(5.0, 10.0)",0.0,ALL,Shot,0.0,"(50.0, 55.0)","(5.0, 10.0)",0.0,ALL,Dribble,0.0,0.0,58.0,0.0015730946569026,0.0014923452978258074,1.0,0.0,0.0
243,91.0,"(50.0, 55.0)","(10.0, 15.0)",0.0024681312720368,ALL,Pass,0.0,"(50.0, 55.0)","(10.0, 15.0)",0.0,ALL,Shot,0.0,"(50.0, 55.0)","(10.0, 15.0)",0.0,ALL,Dribble,0.0,0.0,91.0,0.0024681312720368,0.002341438312106008,1.0,0.0,0.0
244,59.0,"(50.0, 55.0)","(15.0, 20.0)",0.0016002169785733,ALL,Pass,0.0,"(50.0, 55.0)","(15.0, 20.0)",0.0,ALL,Shot,2.0,"(50.0, 55.0)","(15.0, 20.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,61.0,0.0033484687268249998,0.00156953557185128,0.9672131147540983,0.0,0.03278688524590164
245,111.0,"(50.0, 55.0)","(20.0, 25.0)",0.0030105777054515,ALL,Pass,0.0,"(50.0, 55.0)","(20.0, 25.0)",0.0,ALL,Shot,1.0,"(50.0, 55.0)","(20.0, 25.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,112.0,0.0038847035795773,0.0028817702302843173,0.9910714285714286,0.0,0.008928571428571428
246,131.0,"(50.0, 55.0)","(25.0, 30.0)",0.0035530241388662,ALL,Pass,0.0,"(50.0, 55.0)","(25.0, 30.0)",0.0,ALL,Shot,0.0,"(50.0, 55.0)","(25.0, 30.0)",0.0,ALL,Dribble,0.0,0.0,131.0,0.0035530241388662,0.0033706419657789787,1.0,0.0,0.0
247,123.0,"(50.0, 55.0)","(30.0, 35.0)",0.0033360455655004,ALL,Pass,0.0,"(50.0, 55.0)","(30.0, 35.0)",0.0,ALL,Shot,3.0,"(50.0, 55.0)","(30.0, 35.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,126.0,0.0059584231878780005,0.003241991509069857,0.9761904761904762,0.0,0.023809523809523808
248,92.0,"(50.0, 55.0)","(35.0, 40.0)",0.0024952535937076,ALL,Pass,0.0,"(50.0, 55.0)","(35.0, 40.0)",0.0,ALL,Shot,4.0,"(50.0, 55.0)","(35.0, 40.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,96.0,0.005991757090211,0.0024700887688151292,0.9583333333333334,0.0,0.041666666666666664
249,140.0,"(50.0, 55.0)","(40.0, 45.0)",0.0037971250339029,ALL,Pass,0.0,"(50.0, 55.0)","(40.0, 45.0)",0.0,ALL,Shot,0.0,"(50.0, 55.0)","(40.0, 45.0)",0.0,ALL,Dribble,0.0,0.0,140.0,0.0037971250339029,0.003602212787855397,1.0,0.0,0.0
250,175.0,"(50.0, 55.0)","(45.0, 50.0)",0.0047464062923786,ALL,Pass,0.0,"(50.0, 55.0)","(45.0, 50.0)",0.0,ALL,Shot,2.0,"(50.0, 55.0)","(45.0, 50.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,177.0,0.0064946580406303,0.004554226167502895,0.9887005649717514,0.0,0.011299435028248588
251,164.0,"(50.0, 55.0)","(50.0, 55.0)",0.0044480607540005,ALL,Pass,0.0,"(50.0, 55.0)","(50.0, 55.0)",0.0,ALL,Shot,1.0,"(50.0, 55.0)","(50.0, 55.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,165.0,0.0053221866281263006,0.0042454650714010035,0.9939393939393939,0.0,0.006060606060606061
252,140.0,"(50.0, 55.0)","(55.0, 60.0)",0.0037971250339029,ALL,Pass,0.0,"(50.0, 55.0)","(55.0, 60.0)",0.0,ALL,Shot,1.0,"(50.0, 55.0)","(55.0, 60.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,141.0,0.0046712509080287,0.003627942879197221,0.9929078014184397,0.0,0.0070921985815602835
253,136.0,"(50.0, 55.0)","(60.0, 65.0)",0.0036886357472199,ALL,Pass,0.0,"(50.0, 55.0)","(60.0, 65.0)",0.0,ALL,Shot,2.0,"(50.0, 55.0)","(60.0, 65.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,138.0,0.0054368874954716,0.0035507526051717486,0.9855072463768116,0.0,0.014492753623188406
254,150.0,"(50.0, 55.0)","(65.0, 70.0)",0.0040683482506102,ALL,Pass,0.0,"(50.0, 55.0)","(65.0, 70.0)",0.0,ALL,Shot,3.0,"(50.0, 55.0)","(65.0, 70.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,153.0,0.0066907258729878,0.003936703975299112,0.9803921568627451,0.0,0.0196078431372549
255,132.0,"(50.0, 55.0)","(70.0, 75.0)",0.003580146460537,ALL,Pass,0.0,"(50.0, 55.0)","(70.0, 75.0)",0.0,ALL,Shot,4.0,"(50.0, 55.0)","(70.0, 75.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,136.0,0.007076649957040399,0.0034992924224881,0.9705882352941176,0.0,0.029411764705882353
256,124.0,"(50.0, 55.0)","(75.0, 80.0)",0.0033631678871711,ALL,Pass,0.0,"(50.0, 55.0)","(75.0, 80.0)",0.0,ALL,Shot,2.0,"(50.0, 55.0)","(75.0, 80.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,126.0,0.0051114196354228,0.003241991509069857,0.9841269841269841,0.0,0.015873015873015872
257,104.0,"(50.0, 55.0)","(80.0, 85.0)",0.0028207214537564,ALL,Pass,0.0,"(50.0, 55.0)","(80.0, 85.0)",0.0,ALL,Shot,2.0,"(50.0, 55.0)","(80.0, 85.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,106.0,0.0045689732020081,0.002727389682233372,0.9811320754716981,0.0,0.018867924528301886
258,88.0,"(50.0, 55.0)","(85.0, 90.0)",0.0023867643070246,ALL,Pass,1.0,"(50.0, 55.0)","(85.0, 90.0)",0.0011750881316098,ALL,Shot,3.0,"(50.0, 55.0)","(85.0, 90.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,92.0,0.006184230061012,0.0023671684034478322,0.9565217391304348,0.010869565217391304,0.03260869565217391
259,80.0,"(50.0, 55.0)","(90.0, 95.0)",0.0021697857336588,ALL,Pass,4.0,"(50.0, 55.0)","(90.0, 95.0)",0.0047003525264394,ALL,Shot,4.0,"(50.0, 55.0)","(90.0, 95.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,88.0,0.0103666417566016,0.002264248038080535,0.9090909090909091,0.045454545454545456,0.045454545454545456
260,40.0,"(50.0, 55.0)","(95.0, 100.0)",0.0010848928668294,ALL,Pass,15.0,"(50.0, 55.0)","(95.0, 100.0)",0.017626321974148,ALL,Shot,6.0,"(50.0, 55.0)","(95.0, 100.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,61.0,0.023955970085732598,0.00156953557185128,0.6557377049180327,0.2459016393442623,0.09836065573770492
261,28.0,"(50.0, 55.0)","(100.0, 105.0)",0.0007594250067805,ALL,Pass,14.0,"(50.0, 55.0)","(100.0, 105.0)",0.0164512338425381,ALL,Shot,3.0,"(50.0, 55.0)","(100.0, 105.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,45.0,0.0198330364716962,0.0011578541103820917,0.6222222222222222,0.3111111111111111,0.06666666666666667
262,15.0,"(50.0, 55.0)","(105.0, 110.0)",0.000406834825061,ALL,Pass,16.0,"(50.0, 55.0)","(105.0, 110.0)",0.0188014101057579,ALL,Shot,7.0,"(50.0, 55.0)","(105.0, 110.0)",0.0061188811188811,ALL,Dribble,0.0061188811188811,7.0,38.0,0.0253271260497,0.000977743470989322,0.39473684210526316,0.42105263157894735,0.18421052631578946
263,19.0,"(50.0, 55.0)","(110.0, 115.0)",0.0005153241117439,ALL,Pass,23.0,"(50.0, 55.0)","(110.0, 115.0)",0.027027027027027,ALL,Shot,2.0,"(50.0, 55.0)","(110.0, 115.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,44.0,0.0292906028870226,0.0011321240190402676,0.4318181818181818,0.5227272727272727,0.045454545454545456
264,14.0,"(50.0, 55.0)","(115.0, 120.0)",0.0003797125033902,ALL,Pass,4.0,"(50.0, 55.0)","(115.0, 120.0)",0.0047003525264394,ALL,Shot,2.0,"(50.0, 55.0)","(115.0, 120.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,20.0,0.0068283167780813,0.0005146018268364853,0.7,0.2,0.1
265,23.0,"(55.0, 60.0)","(0.0, 5.0)",0.0006238133984269,ALL,Pass,0.0,"(55.0, 60.0)","(0.0, 5.0)",0.0,ALL,Shot,0.0,"(55.0, 60.0)","(0.0, 5.0)",0.0,ALL,Dribble,0.0,0.0,23.0,0.0006238133984269,0.0005917921008619581,1.0,0.0,0.0
266,50.0,"(55.0, 60.0)","(5.0, 10.0)",0.0013561160835367,ALL,Pass,0.0,"(55.0, 60.0)","(5.0, 10.0)",0.0,ALL,Shot,0.0,"(55.0, 60.0)","(5.0, 10.0)",0.0,ALL,Dribble,0.0,0.0,50.0,0.0013561160835367,0.0012865045670912131,1.0,0.0,0.0
267,66.0,"(55.0, 60.0)","(10.0, 15.0)",0.0017900732302685,ALL,Pass,0.0,"(55.0, 60.0)","(10.0, 15.0)",0.0,ALL,Shot,3.0,"(55.0, 60.0)","(10.0, 15.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,69.0,0.0044124508526461,0.0017753763025858743,0.9565217391304348,0.0,0.043478260869565216
268,62.0,"(55.0, 60.0)","(15.0, 20.0)",0.0016815839435855,ALL,Pass,0.0,"(55.0, 60.0)","(15.0, 20.0)",0.0,ALL,Shot,2.0,"(55.0, 60.0)","(15.0, 20.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,64.0,0.0034298356918372,0.001646725845876753,0.96875,0.0,0.03125
269,114.0,"(55.0, 60.0)","(20.0, 25.0)",0.0030919446704637,ALL,Pass,0.0,"(55.0, 60.0)","(20.0, 25.0)",0.0,ALL,Shot,2.0,"(55.0, 60.0)","(20.0, 25.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,116.0,0.0048401964187154,0.0029846905956516148,0.9827586206896551,0.0,0.017241379310344827
270,103.0,"(55.0, 60.0)","(25.0, 30.0)",0.0027935991320857,ALL,Pass,0.0,"(55.0, 60.0)","(25.0, 30.0)",0.0,ALL,Shot,3.0,"(55.0, 60.0)","(25.0, 30.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,106.0,0.0054159767544633,0.002727389682233372,0.9716981132075472,0.0,0.02830188679245283
271,109.0,"(55.0, 60.0)","(30.0, 35.0)",0.0029563330621101,ALL,Pass,0.0,"(55.0, 60.0)","(30.0, 35.0)",0.0,ALL,Shot,2.0,"(55.0, 60.0)","(30.0, 35.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,111.0,0.0047045848103618,0.002856040138942493,0.9819819819819819,0.0,0.018018018018018018
272,122.0,"(55.0, 60.0)","(35.0, 40.0)",0.0033089232438296,ALL,Pass,0.0,"(55.0, 60.0)","(35.0, 40.0)",0.0,ALL,Shot,0.0,"(55.0, 60.0)","(35.0, 40.0)",0.0,ALL,Dribble,0.0,0.0,122.0,0.0033089232438296,0.00313907114370256,1.0,0.0,0.0
273,143.0,"(55.0, 60.0)","(40.0, 45.0)",0.0038784919989151,ALL,Pass,0.0,"(55.0, 60.0)","(40.0, 45.0)",0.0,ALL,Shot,2.0,"(55.0, 60.0)","(40.0, 45.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,145.0,0.0056267437471668,0.003730863244564518,0.9862068965517241,0.0,0.013793103448275862
274,153.0,"(55.0, 60.0)","(45.0, 50.0)",0.0041497152156224,ALL,Pass,0.0,"(55.0, 60.0)","(45.0, 50.0)",0.0,ALL,Shot,7.0,"(55.0, 60.0)","(45.0, 50.0)",0.0061188811188811,ALL,Dribble,0.0061188811188811,7.0,160.0,0.0102685963345035,0.004116814614691882,0.95625,0.0,0.04375
275,169.0,"(55.0, 60.0)","(50.0, 55.0)",0.0045836723623542,ALL,Pass,0.0,"(55.0, 60.0)","(50.0, 55.0)",0.0,ALL,Shot,4.0,"(55.0, 60.0)","(50.0, 55.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,173.0,0.0080801758588576,0.0044513058021355975,0.976878612716763,0.0,0.023121387283236993
276,142.0,"(55.0, 60.0)","(55.0, 60.0)",0.0038513696772443,ALL,Pass,0.0,"(55.0, 60.0)","(55.0, 60.0)",0.0,ALL,Shot,4.0,"(55.0, 60.0)","(55.0, 60.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,146.0,0.0073478731737477,0.0037565933359063426,0.9726027397260274,0.0,0.0273972602739726
277,161.0,"(55.0, 60.0)","(60.0, 65.0)",0.0043666937889883,ALL,Pass,0.0,"(55.0, 60.0)","(60.0, 65.0)",0.0,ALL,Shot,2.0,"(55.0, 60.0)","(60.0, 65.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,163.0,0.006114945537239999,0.004194004888717355,0.9877300613496932,0.0,0.012269938650306749
278,152.0,"(55.0, 60.0)","(65.0, 70.0)",0.0041225928939517,ALL,Pass,0.0,"(55.0, 60.0)","(65.0, 70.0)",0.0,ALL,Shot,2.0,"(55.0, 60.0)","(65.0, 70.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,154.0,0.0058708446422034,0.003962434066640937,0.987012987012987,0.0,0.012987012987012988
279,142.0,"(55.0, 60.0)","(70.0, 75.0)",0.0038513696772443,ALL,Pass,0.0,"(55.0, 60.0)","(70.0, 75.0)",0.0,ALL,Shot,6.0,"(55.0, 60.0)","(70.0, 75.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,148.0,0.0090961249219995,0.003808053518589991,0.9594594594594594,0.0,0.04054054054054054
280,125.0,"(55.0, 60.0)","(75.0, 80.0)",0.0033902902088418,ALL,Pass,0.0,"(55.0, 60.0)","(75.0, 80.0)",0.0,ALL,Shot,6.0,"(55.0, 60.0)","(75.0, 80.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,131.0,0.008635045453597,0.0033706419657789787,0.9541984732824428,0.0,0.04580152671755725
281,123.0,"(55.0, 60.0)","(80.0, 85.0)",0.0033360455655004,ALL,Pass,0.0,"(55.0, 60.0)","(80.0, 85.0)",0.0,ALL,Shot,4.0,"(55.0, 60.0)","(80.0, 85.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,127.0,0.0068325490620038,0.0032677216004116817,0.968503937007874,0.0,0.031496062992125984
282,130.0,"(55.0, 60.0)","(85.0, 90.0)",0.0035259018171955,ALL,Pass,0.0,"(55.0, 60.0)","(85.0, 90.0)",0.0,ALL,Shot,4.0,"(55.0, 60.0)","(85.0, 90.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,134.0,0.0070224053136989,0.003447832239804451,0.9701492537313433,0.0,0.029850746268656716
283,95.0,"(55.0, 60.0)","(90.0, 95.0)",0.0025766205587198,ALL,Pass,1.0,"(55.0, 60.0)","(90.0, 95.0)",0.0011750881316098,ALL,Shot,8.0,"(55.0, 60.0)","(90.0, 95.0)",0.0069930069930069,ALL,Dribble,0.0069930069930069,8.0,104.0,0.0107447156833365,0.0026759294995497233,0.9134615384615384,0.009615384615384616,0.07692307692307693
284,70.0,"(55.0, 60.0)","(95.0, 100.0)",0.0018985625169514,ALL,Pass,7.0,"(55.0, 60.0)","(95.0, 100.0)",0.008225616921269,ALL,Shot,15.0,"(55.0, 60.0)","(95.0, 100.0)",0.0131118881118881,ALL,Dribble,0.0131118881118881,15.0,92.0,0.0232360675501085,0.0023671684034478322,0.7608695652173914,0.07608695652173914,0.16304347826086957
285,34.0,"(55.0, 60.0)","(100.0, 105.0)",0.0009221589368049,ALL,Pass,4.0,"(55.0, 60.0)","(100.0, 105.0)",0.0047003525264394,ALL,Shot,6.0,"(55.0, 60.0)","(100.0, 105.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,44.0,0.0108672667079995,0.0011321240190402676,0.7727272727272727,0.09090909090909091,0.13636363636363635
286,41.0,"(55.0, 60.0)","(105.0, 110.0)",0.0011120151885001,ALL,Pass,3.0,"(55.0, 60.0)","(105.0, 110.0)",0.0035252643948296,ALL,Shot,10.0,"(55.0, 60.0)","(105.0, 110.0)",0.0087412587412587,ALL,Dribble,0.0087412587412587,10.0,54.0,0.0133785383245884,0.0013894249324585101,0.7592592592592593,0.05555555555555555,0.18518518518518517
287,36.0,"(55.0, 60.0)","(110.0, 115.0)",0.0009764035801464,ALL,Pass,6.0,"(55.0, 60.0)","(110.0, 115.0)",0.0070505287896592,ALL,Shot,3.0,"(55.0, 60.0)","(110.0, 115.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,45.0,0.0106493099921832,0.0011578541103820917,0.8,0.13333333333333333,0.06666666666666667
288,22.0,"(55.0, 60.0)","(115.0, 120.0)",0.0005966910767561,ALL,Pass,0.0,"(55.0, 60.0)","(115.0, 120.0)",0.0,ALL,Shot,2.0,"(55.0, 60.0)","(115.0, 120.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,24.0,0.0023449428250078,0.0006175221922037823,0.9166666666666666,0.0,0.08333333333333333
289,11.0,"(60.0, 65.0)","(0.0, 5.0)",0.000298345538378,ALL,Pass,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,ALL,Shot,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,ALL,Dribble,0.0,0.0,11.0,0.000298345538378,0.0002830310047600669,1.0,0.0,0.0
290,27.0,"(60.0, 65.0)","(5.0, 10.0)",0.0007323026851098,ALL,Pass,0.0,"(60.0, 65.0)","(5.0, 10.0)",0.0,ALL,Shot,0.0,"(60.0, 65.0)","(5.0, 10.0)",0.0,ALL,Dribble,0.0,0.0,27.0,0.0007323026851098,0.0006947124662292551,1.0,0.0,0.0
291,35.0,"(60.0, 65.0)","(10.0, 15.0)",0.0009492812584757,ALL,Pass,0.0,"(60.0, 65.0)","(10.0, 15.0)",0.0,ALL,Shot,1.0,"(60.0, 65.0)","(10.0, 15.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,36.0,0.0018234071326015,0.0009262832883056735,0.9722222222222222,0.0,0.027777777777777776
292,33.0,"(60.0, 65.0)","(15.0, 20.0)",0.0008950366151342,ALL,Pass,0.0,"(60.0, 65.0)","(15.0, 20.0)",0.0,ALL,Shot,2.0,"(60.0, 65.0)","(15.0, 20.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,35.0,0.0026432883633859,0.0009005531969638492,0.9428571428571428,0.0,0.05714285714285714
293,71.0,"(60.0, 65.0)","(20.0, 25.0)",0.0019256848386221,ALL,Pass,0.0,"(60.0, 65.0)","(20.0, 25.0)",0.0,ALL,Shot,1.0,"(60.0, 65.0)","(20.0, 25.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,72.0,0.0027998107127479,0.001852566576611347,0.9861111111111112,0.0,0.013888888888888888
294,102.0,"(60.0, 65.0)","(25.0, 30.0)",0.0027664768104149,ALL,Pass,0.0,"(60.0, 65.0)","(25.0, 30.0)",0.0,ALL,Shot,1.0,"(60.0, 65.0)","(25.0, 30.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,103.0,0.0036406026845407,0.002650199408207899,0.9902912621359223,0.0,0.009708737864077669
295,108.0,"(60.0, 65.0)","(30.0, 35.0)",0.0029292107404393,ALL,Pass,0.0,"(60.0, 65.0)","(30.0, 35.0)",0.0,ALL,Shot,5.0,"(60.0, 65.0)","(30.0, 35.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,113.0,0.0072998401110686,0.002907500321626142,0.9557522123893806,0.0,0.04424778761061947
296,106.0,"(60.0, 65.0)","(35.0, 40.0)",0.0028749660970979,ALL,Pass,0.0,"(60.0, 65.0)","(35.0, 40.0)",0.0,ALL,Shot,5.0,"(60.0, 65.0)","(35.0, 40.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,111.0,0.0072455954677271995,0.002856040138942493,0.954954954954955,0.0,0.04504504504504504
