Pitch_Number,count,x_interval,y_interval,percentage,position
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,DL
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,DL
27,0.0,"(5.0, 10.0)","(10.0, 15.0)",0.0,DL
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,DL
29,0.0,"(5.0, 10.0)","(20.0, 25.0)",0.0,DL
30,0.0,"(5.0, 10.0)","(25.0, 30.0)",0.0,DL
31,0.0,"(5.0, 10.0)","(30.0, 35.0)",0.0,DL
32,0.0,"(5.0, 10.0)","(35.0, 40.0)",0.0,DL
33,0.0,"(5.0, 10.0)","(40.0, 45.0)",0.0,DL
34,0.0,"(5.0, 10.0)","(45.0, 50.0)",0.0,DL
35,0.0,"(5.0, 10.0)","(50.0, 55.0)",0.0,DL
36,0.0,"(5.0, 10.0)","(55.0, 60.0)",0.0,DL
37,0.0,"(5.0, 10.0)","(60.0, 65.0)",0.0,DL
38,0.0,"(5.0, 10.0)","(65.0, 70.0)",0.0,DL
39,0.0,"(5.0, 10.0)","(70.0, 75.0)",0.0,DL
40,0.0,"(5.0, 10.0)","(75.0, 80.0)",0.0,DL
41,0.0,"(5.0, 10.0)","(80.0, 85.0)",0.0,DL
42,0.0,"(5.0, 10.0)","(85.0, 90.0)",0.0,DL
43,0.0,"(5.0, 10.0)","(90.0, 95.0)",0.0,DL
44,0.0,"(5.0, 10.0)","(95.0, 100.0)",0.0,DL
45,0.0,"(5.0, 10.0)","(100.0, 105.0)",0.0,DL
46,0.0,"(5.0, 10.0)","(105.0, 110.0)",0.0,DL
47,0.0,"(5.0, 10.0)","(110.0, 115.0)",0.0,DL
48,0.0,"(5.0, 10.0)","(115.0, 120.0)",0.0,DL
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,DL
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,DL
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,DL
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,DL
53,0.0,"(10.0, 15.0)","(20.0, 25.0)",0.0,DL
54,0.0,"(10.0, 15.0)","(25.0, 30.0)",0.0,DL
55,0.0,"(10.0, 15.0)","(30.0, 35.0)",0.0,DL
56,0.0,"(10.0, 15.0)","(35.0, 40.0)",0.0,DL
57,0.0,"(10.0, 15.0)","(40.0, 45.0)",0.0,DL
58,0.0,"(10.0, 15.0)","(45.0, 50.0)",0.0,DL
59,0.0,"(10.0, 15.0)","(50.0, 55.0)",0.0,DL
60,0.0,"(10.0, 15.0)","(55.0, 60.0)",0.0,DL
61,0.0,"(10.0, 15.0)","(60.0, 65.0)",0.0,DL
62,0.0,"(10.0, 15.0)","(65.0, 70.0)",0.0,DL
63,0.0,"(10.0, 15.0)","(70.0, 75.0)",0.0,DL
64,0.0,"(10.0, 15.0)","(75.0, 80.0)",0.0,DL
65,0.0,"(10.0, 15.0)","(80.0, 85.0)",0.0,DL
66,0.0,"(10.0, 15.0)","(85.0, 90.0)",0.0,DL
67,0.0,"(10.0, 15.0)","(90.0, 95.0)",0.0,DL
68,0.0,"(10.0, 15.0)","(95.0, 100.0)",0.0,DL
69,0.0,"(10.0, 15.0)","(100.0, 105.0)",0.0,DL
70,0.0,"(10.0, 15.0)","(105.0, 110.0)",0.0,DL
71,0.0,"(10.0, 15.0)","(110.0, 115.0)",0.0,DL
72,0.0,"(10.0, 15.0)","(115.0, 120.0)",0.0,DL
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,DL
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,DL
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,DL
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,DL
77,0.0,"(15.0, 20.0)","(20.0, 25.0)",0.0,DL
78,0.0,"(15.0, 20.0)","(25.0, 30.0)",0.0,DL
79,0.0,"(15.0, 20.0)","(30.0, 35.0)",0.0,DL
80,0.0,"(15.0, 20.0)","(35.0, 40.0)",0.0,DL
81,0.0,"(15.0, 20.0)","(40.0, 45.0)",0.0,DL
82,0.0,"(15.0, 20.0)","(45.0, 50.0)",0.0,DL
83,0.0,"(15.0, 20.0)","(50.0, 55.0)",0.0,DL
84,0.0,"(15.0, 20.0)","(55.0, 60.0)",0.0,DL
85,0.0,"(15.0, 20.0)","(60.0, 65.0)",0.0,DL
86,0.0,"(15.0, 20.0)","(65.0, 70.0)",0.0,DL
87,0.0,"(15.0, 20.0)","(70.0, 75.0)",0.0,DL
88,0.0,"(15.0, 20.0)","(75.0, 80.0)",0.0,DL
89,0.0,"(15.0, 20.0)","(80.0, 85.0)",0.0,DL
90,0.0,"(15.0, 20.0)","(85.0, 90.0)",0.0,DL
91,0.0,"(15.0, 20.0)","(90.0, 95.0)",0.0,DL
92,0.0,"(15.0, 20.0)","(95.0, 100.0)",0.0,DL
93,0.0,"(15.0, 20.0)","(100.0, 105.0)",0.0,DL
94,0.0,"(15.0, 20.0)","(105.0, 110.0)",0.0,DL
95,0.0,"(15.0, 20.0)","(110.0, 115.0)",0.0,DL
96,0.0,"(15.0, 20.0)","(115.0, 120.0)",0.0,DL
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,DL
98,0.0,"(20.0, 25.0)","(5.0, 10.0)",0.0,DL
99,0.0,"(20.0, 25.0)","(10.0, 15.0)",0.0,DL
100,0.0,"(20.0, 25.0)","(15.0, 20.0)",0.0,DL
101,0.0,"(20.0, 25.0)","(20.0, 25.0)",0.0,DL
102,0.0,"(20.0, 25.0)","(25.0, 30.0)",0.0,DL
103,0.0,"(20.0, 25.0)","(30.0, 35.0)",0.0,DL
104,0.0,"(20.0, 25.0)","(35.0, 40.0)",0.0,DL
105,0.0,"(20.0, 25.0)","(40.0, 45.0)",0.0,DL
106,0.0,"(20.0, 25.0)","(45.0, 50.0)",0.0,DL
107,0.0,"(20.0, 25.0)","(50.0, 55.0)",0.0,DL
108,0.0,"(20.0, 25.0)","(55.0, 60.0)",0.0,DL
109,0.0,"(20.0, 25.0)","(60.0, 65.0)",0.0,DL
110,0.0,"(20.0, 25.0)","(65.0, 70.0)",0.0,DL
111,0.0,"(20.0, 25.0)","(70.0, 75.0)",0.0,DL
112,0.0,"(20.0, 25.0)","(75.0, 80.0)",0.0,DL
113,0.0,"(20.0, 25.0)","(80.0, 85.0)",0.0,DL
114,0.0,"(20.0, 25.0)","(85.0, 90.0)",0.0,DL
115,1.0,"(20.0, 25.0)","(90.0, 95.0)",0.07692307692307693,DL
116,1.0,"(20.0, 25.0)","(95.0, 100.0)",0.07692307692307693,DL
117,1.0,"(20.0, 25.0)","(100.0, 105.0)",0.07692307692307693,DL
118,2.0,"(20.0, 25.0)","(105.0, 110.0)",0.15384615384615385,DL
119,0.0,"(20.0, 25.0)","(110.0, 115.0)",0.0,DL
120,0.0,"(20.0, 25.0)","(115.0, 120.0)",0.0,DL
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,DL
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,DL
123,0.0,"(25.0, 30.0)","(10.0, 15.0)",0.0,DL
124,0.0,"(25.0, 30.0)","(15.0, 20.0)",0.0,DL
125,0.0,"(25.0, 30.0)","(20.0, 25.0)",0.0,DL
126,0.0,"(25.0, 30.0)","(25.0, 30.0)",0.0,DL
127,0.0,"(25.0, 30.0)","(30.0, 35.0)",0.0,DL
128,0.0,"(25.0, 30.0)","(35.0, 40.0)",0.0,DL
129,0.0,"(25.0, 30.0)","(40.0, 45.0)",0.0,DL
130,0.0,"(25.0, 30.0)","(45.0, 50.0)",0.0,DL
131,0.0,"(25.0, 30.0)","(50.0, 55.0)",0.0,DL
132,0.0,"(25.0, 30.0)","(55.0, 60.0)",0.0,DL
133,0.0,"(25.0, 30.0)","(60.0, 65.0)",0.0,DL
134,0.0,"(25.0, 30.0)","(65.0, 70.0)",0.0,DL
135,0.0,"(25.0, 30.0)","(70.0, 75.0)",0.0,DL
136,0.0,"(25.0, 30.0)","(75.0, 80.0)",0.0,DL
137,0.0,"(25.0, 30.0)","(80.0, 85.0)",0.0,DL
138,0.0,"(25.0, 30.0)","(85.0, 90.0)",0.0,DL
139,1.0,"(25.0, 30.0)","(90.0, 95.0)",0.07692307692307693,DL
140,0.0,"(25.0, 30.0)","(95.0, 100.0)",0.0,DL
141,2.0,"(25.0, 30.0)","(100.0, 105.0)",0.15384615384615385,DL
142,1.0,"(25.0, 30.0)","(105.0, 110.0)",0.07692307692307693,DL
143,1.0,"(25.0, 30.0)","(110.0, 115.0)",0.07692307692307693,DL
144,0.0,"(25.0, 30.0)","(115.0, 120.0)",0.0,DL
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,DL
146,0.0,"(30.0, 35.0)","(5.0, 10.0)",0.0,DL
147,0.0,"(30.0, 35.0)","(10.0, 15.0)",0.0,DL
148,0.0,"(30.0, 35.0)","(15.0, 20.0)",0.0,DL
149,0.0,"(30.0, 35.0)","(20.0, 25.0)",0.0,DL
150,0.0,"(30.0, 35.0)","(25.0, 30.0)",0.0,DL
151,0.0,"(30.0, 35.0)","(30.0, 35.0)",0.0,DL
152,0.0,"(30.0, 35.0)","(35.0, 40.0)",0.0,DL
153,0.0,"(30.0, 35.0)","(40.0, 45.0)",0.0,DL
154,0.0,"(30.0, 35.0)","(45.0, 50.0)",0.0,DL
155,0.0,"(30.0, 35.0)","(50.0, 55.0)",0.0,DL
156,0.0,"(30.0, 35.0)","(55.0, 60.0)",0.0,DL
157,0.0,"(30.0, 35.0)","(60.0, 65.0)",0.0,DL
158,0.0,"(30.0, 35.0)","(65.0, 70.0)",0.0,DL
159,0.0,"(30.0, 35.0)","(70.0, 75.0)",0.0,DL
160,0.0,"(30.0, 35.0)","(75.0, 80.0)",0.0,DL
161,0.0,"(30.0, 35.0)","(80.0, 85.0)",0.0,DL
162,0.0,"(30.0, 35.0)","(85.0, 90.0)",0.0,DL
163,1.0,"(30.0, 35.0)","(90.0, 95.0)",0.07692307692307693,DL
164,0.0,"(30.0, 35.0)","(95.0, 100.0)",0.0,DL
165,0.0,"(30.0, 35.0)","(100.0, 105.0)",0.0,DL
166,0.0,"(30.0, 35.0)","(105.0, 110.0)",0.0,DL
167,0.0,"(30.0, 35.0)","(110.0, 115.0)",0.0,DL
168,1.0,"(30.0, 35.0)","(115.0, 120.0)",0.07692307692307693,DL
169,0.0,"(35.0, 40.0)","(0.0, 5.0)",0.0,DL
170,0.0,"(35.0, 40.0)","(5.0, 10.0)",0.0,DL
171,0.0,"(35.0, 40.0)","(10.0, 15.0)",0.0,DL
172,0.0,"(35.0, 40.0)","(15.0, 20.0)",0.0,DL
173,0.0,"(35.0, 40.0)","(20.0, 25.0)",0.0,DL
174,0.0,"(35.0, 40.0)","(25.0, 30.0)",0.0,DL
175,0.0,"(35.0, 40.0)","(30.0, 35.0)",0.0,DL
176,0.0,"(35.0, 40.0)","(35.0, 40.0)",0.0,DL
177,0.0,"(35.0, 40.0)","(40.0, 45.0)",0.0,DL
178,0.0,"(35.0, 40.0)","(45.0, 50.0)",0.0,DL
179,0.0,"(35.0, 40.0)","(50.0, 55.0)",0.0,DL
180,0.0,"(35.0, 40.0)","(55.0, 60.0)",0.0,DL
181,0.0,"(35.0, 40.0)","(60.0, 65.0)",0.0,DL
182,0.0,"(35.0, 40.0)","(65.0, 70.0)",0.0,DL
183,0.0,"(35.0, 40.0)","(70.0, 75.0)",0.0,DL
184,0.0,"(35.0, 40.0)","(75.0, 80.0)",0.0,DL
185,0.0,"(35.0, 40.0)","(80.0, 85.0)",0.0,DL
186,0.0,"(35.0, 40.0)","(85.0, 90.0)",0.0,DL
187,0.0,"(35.0, 40.0)","(90.0, 95.0)",0.0,DL
188,0.0,"(35.0, 40.0)","(95.0, 100.0)",0.0,DL
189,0.0,"(35.0, 40.0)","(100.0, 105.0)",0.0,DL
190,0.0,"(35.0, 40.0)","(105.0, 110.0)",0.0,DL
191,1.0,"(35.0, 40.0)","(110.0, 115.0)",0.07692307692307693,DL
192,0.0,"(35.0, 40.0)","(115.0, 120.0)",0.0,DL
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,DL
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,DL
195,0.0,"(40.0, 45.0)","(10.0, 15.0)",0.0,DL
196,0.0,"(40.0, 45.0)","(15.0, 20.0)",0.0,DL
197,0.0,"(40.0, 45.0)","(20.0, 25.0)",0.0,DL
198,0.0,"(40.0, 45.0)","(25.0, 30.0)",0.0,DL
199,0.0,"(40.0, 45.0)","(30.0, 35.0)",0.0,DL
200,0.0,"(40.0, 45.0)","(35.0, 40.0)",0.0,DL
201,0.0,"(40.0, 45.0)","(40.0, 45.0)",0.0,DL
202,0.0,"(40.0, 45.0)","(45.0, 50.0)",0.0,DL
203,0.0,"(40.0, 45.0)","(50.0, 55.0)",0.0,DL
204,0.0,"(40.0, 45.0)","(55.0, 60.0)",0.0,DL
205,0.0,"(40.0, 45.0)","(60.0, 65.0)",0.0,DL
206,0.0,"(40.0, 45.0)","(65.0, 70.0)",0.0,DL
207,0.0,"(40.0, 45.0)","(70.0, 75.0)",0.0,DL
208,0.0,"(40.0, 45.0)","(75.0, 80.0)",0.0,DL
209,0.0,"(40.0, 45.0)","(80.0, 85.0)",0.0,DL
210,0.0,"(40.0, 45.0)","(85.0, 90.0)",0.0,DL
211,0.0,"(40.0, 45.0)","(90.0, 95.0)",0.0,DL
212,0.0,"(40.0, 45.0)","(95.0, 100.0)",0.0,DL
213,0.0,"(40.0, 45.0)","(100.0, 105.0)",0.0,DL
214,0.0,"(40.0, 45.0)","(105.0, 110.0)",0.0,DL
215,0.0,"(40.0, 45.0)","(110.0, 115.0)",0.0,DL
216,0.0,"(40.0, 45.0)","(115.0, 120.0)",0.0,DL
217,0.0,"(45.0, 50.0)","(0.0, 5.0)",0.0,DL
218,0.0,"(45.0, 50.0)","(5.0, 10.0)",0.0,DL
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,DL
220,0.0,"(45.0, 50.0)","(15.0, 20.0)",0.0,DL
221,0.0,"(45.0, 50.0)","(20.0, 25.0)",0.0,DL
222,0.0,"(45.0, 50.0)","(25.0, 30.0)",0.0,DL
223,0.0,"(45.0, 50.0)","(30.0, 35.0)",0.0,DL
224,0.0,"(45.0, 50.0)","(35.0, 40.0)",0.0,DL
225,0.0,"(45.0, 50.0)","(40.0, 45.0)",0.0,DL
226,0.0,"(45.0, 50.0)","(45.0, 50.0)",0.0,DL
227,0.0,"(45.0, 50.0)","(50.0, 55.0)",0.0,DL
228,0.0,"(45.0, 50.0)","(55.0, 60.0)",0.0,DL
229,0.0,"(45.0, 50.0)","(60.0, 65.0)",0.0,DL
230,0.0,"(45.0, 50.0)","(65.0, 70.0)",0.0,DL
231,0.0,"(45.0, 50.0)","(70.0, 75.0)",0.0,DL
232,0.0,"(45.0, 50.0)","(75.0, 80.0)",0.0,DL
233,0.0,"(45.0, 50.0)","(80.0, 85.0)",0.0,DL
234,0.0,"(45.0, 50.0)","(85.0, 90.0)",0.0,DL
235,0.0,"(45.0, 50.0)","(90.0, 95.0)",0.0,DL
236,0.0,"(45.0, 50.0)","(95.0, 100.0)",0.0,DL
237,0.0,"(45.0, 50.0)","(100.0, 105.0)",0.0,DL
238,0.0,"(45.0, 50.0)","(105.0, 110.0)",0.0,DL
239,0.0,"(45.0, 50.0)","(110.0, 115.0)",0.0,DL
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,DL
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,DL
242,0.0,"(50.0, 55.0)","(5.0, 10.0)",0.0,DL
243,0.0,"(50.0, 55.0)","(10.0, 15.0)",0.0,DL
244,0.0,"(50.0, 55.0)","(15.0, 20.0)",0.0,DL
245,0.0,"(50.0, 55.0)","(20.0, 25.0)",0.0,DL
246,0.0,"(50.0, 55.0)","(25.0, 30.0)",0.0,DL
247,0.0,"(50.0, 55.0)","(30.0, 35.0)",0.0,DL
248,0.0,"(50.0, 55.0)","(35.0, 40.0)",0.0,DL
249,0.0,"(50.0, 55.0)","(40.0, 45.0)",0.0,DL
250,0.0,"(50.0, 55.0)","(45.0, 50.0)",0.0,DL
251,0.0,"(50.0, 55.0)","(50.0, 55.0)",0.0,DL
252,0.0,"(50.0, 55.0)","(55.0, 60.0)",0.0,DL
253,0.0,"(50.0, 55.0)","(60.0, 65.0)",0.0,DL
254,0.0,"(50.0, 55.0)","(65.0, 70.0)",0.0,DL
255,0.0,"(50.0, 55.0)","(70.0, 75.0)",0.0,DL
256,0.0,"(50.0, 55.0)","(75.0, 80.0)",0.0,DL
257,0.0,"(50.0, 55.0)","(80.0, 85.0)",0.0,DL
258,0.0,"(50.0, 55.0)","(85.0, 90.0)",0.0,DL
259,0.0,"(50.0, 55.0)","(90.0, 95.0)",0.0,DL
260,0.0,"(50.0, 55.0)","(95.0, 100.0)",0.0,DL
261,0.0,"(50.0, 55.0)","(100.0, 105.0)",0.0,DL
262,0.0,"(50.0, 55.0)","(105.0, 110.0)",0.0,DL
263,0.0,"(50.0, 55.0)","(110.0, 115.0)",0.0,DL
264,0.0,"(50.0, 55.0)","(115.0, 120.0)",0.0,DL
265,0.0,"(55.0, 60.0)","(0.0, 5.0)",0.0,DL
266,0.0,"(55.0, 60.0)","(5.0, 10.0)",0.0,DL
267,0.0,"(55.0, 60.0)","(10.0, 15.0)",0.0,DL
268,0.0,"(55.0, 60.0)","(15.0, 20.0)",0.0,DL
269,0.0,"(55.0, 60.0)","(20.0, 25.0)",0.0,DL
270,0.0,"(55.0, 60.0)","(25.0, 30.0)",0.0,DL
271,0.0,"(55.0, 60.0)","(30.0, 35.0)",0.0,DL
272,0.0,"(55.0, 60.0)","(35.0, 40.0)",0.0,DL
273,0.0,"(55.0, 60.0)","(40.0, 45.0)",0.0,DL
274,0.0,"(55.0, 60.0)","(45.0, 50.0)",0.0,DL
275,0.0,"(55.0, 60.0)","(50.0, 55.0)",0.0,DL
276,0.0,"(55.0, 60.0)","(55.0, 60.0)",0.0,DL
277,0.0,"(55.0, 60.0)","(60.0, 65.0)",0.0,DL
278,0.0,"(55.0, 60.0)","(65.0, 70.0)",0.0,DL
279,0.0,"(55.0, 60.0)","(70.0, 75.0)",0.0,DL
280,0.0,"(55.0, 60.0)","(75.0, 80.0)",0.0,DL
281,0.0,"(55.0, 60.0)","(80.0, 85.0)",0.0,DL
282,0.0,"(55.0, 60.0)","(85.0, 90.0)",0.0,DL
283,0.0,"(55.0, 60.0)","(90.0, 95.0)",0.0,DL
284,0.0,"(55.0, 60.0)","(95.0, 100.0)",0.0,DL
285,0.0,"(55.0, 60.0)","(100.0, 105.0)",0.0,DL
286,0.0,"(55.0, 60.0)","(105.0, 110.0)",0.0,DL
287,0.0,"(55.0, 60.0)","(110.0, 115.0)",0.0,DL
288,0.0,"(55.0, 60.0)","(115.0, 120.0)",0.0,DL
289,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,DL
290,0.0,"(60.0, 65.0)","(5.0, 10.0)",0.0,DL
291,0.0,"(60.0, 65.0)","(10.0, 15.0)",0.0,DL
292,0.0,"(60.0, 65.0)","(15.0, 20.0)",0.0,DL
293,0.0,"(60.0, 65.0)","(20.0, 25.0)",0.0,DL
294,0.0,"(60.0, 65.0)","(25.0, 30.0)",0.0,DL
295,0.0,"(60.0, 65.0)","(30.0, 35.0)",0.0,DL
296,0.0,"(60.0, 65.0)","(35.0, 40.0)",0.0,DL
297,0.0,"(60.0, 65.0)","(40.0, 45.0)",0.0,DL
298,0.0,"(60.0, 65.0)","(45.0, 50.0)",0.0,DL
299,0.0,"(60.0, 65.0)","(50.0, 55.0)",0.0,DL
300,0.0,"(60.0, 65.0)","(55.0, 60.0)",0.0,DL
301,0.0,"(60.0, 65.0)","(60.0, 65.0)",0.0,DL
302,0.0,"(60.0, 65.0)","(65.0, 70.0)",0.0,DL
303,0.0,"(60.0, 65.0)","(70.0, 75.0)",0.0,DL
304,0.0,"(60.0, 65.0)","(75.0, 80.0)",0.0,DL
305,0.0,"(60.0, 65.0)","(80.0, 85.0)",0.0,DL
306,0.0,"(60.0, 65.0)","(85.0, 90.0)",0.0,DL
307,0.0,"(60.0, 65.0)","(90.0, 95.0)",0.0,DL
308,0.0,"(60.0, 65.0)","(95.0, 100.0)",0.0,DL
309,0.0,"(60.0, 65.0)","(100.0, 105.0)",0.0,DL
310,0.0,"(60.0, 65.0)","(105.0, 110.0)",0.0,DL
311,0.0,"(60.0, 65.0)","(110.0, 115.0)",0.0,DL
312,0.0,"(60.0, 65.0)","(115.0, 120.0)",0.0,DL
313,0.0,"(65.0, 70.0)","(0.0, 5.0)",0.0,DL
314,0.0,"(65.0, 70.0)","(5.0, 10.0)",0.0,DL
315,0.0,"(65.0, 70.0)","(10.0, 15.0)",0.0,DL
316,0.0,"(65.0, 70.0)","(15.0, 20.0)",0.0,DL
317,0.0,"(65.0, 70.0)","(20.0, 25.0)",0.0,DL
318,0.0,"(65.0, 70.0)","(25.0, 30.0)",0.0,DL
319,0.0,"(65.0, 70.0)","(30.0, 35.0)",0.0,DL
320,0.0,"(65.0, 70.0)","(35.0, 40.0)",0.0,DL
321,0.0,"(65.0, 70.0)","(40.0, 45.0)",0.0,DL
322,0.0,"(65.0, 70.0)","(45.0, 50.0)",0.0,DL
323,0.0,"(65.0, 70.0)","(50.0, 55.0)",0.0,DL
324,0.0,"(65.0, 70.0)","(55.0, 60.0)",0.0,DL
325,0.0,"(65.0, 70.0)","(60.0, 65.0)",0.0,DL
326,0.0,"(65.0, 70.0)","(65.0, 70.0)",0.0,DL
327,0.0,"(65.0, 70.0)","(70.0, 75.0)",0.0,DL
328,0.0,"(65.0, 70.0)","(75.0, 80.0)",0.0,DL
329,0.0,"(65.0, 70.0)","(80.0, 85.0)",0.0,DL
330,0.0,"(65.0, 70.0)","(85.0, 90.0)",0.0,DL
331,0.0,"(65.0, 70.0)","(90.0, 95.0)",0.0,DL
332,0.0,"(65.0, 70.0)","(95.0, 100.0)",0.0,DL
333,0.0,"(65.0, 70.0)","(100.0, 105.0)",0.0,DL
334,0.0,"(65.0, 70.0)","(105.0, 110.0)",0.0,DL
335,0.0,"(65.0, 70.0)","(110.0, 115.0)",0.0,DL
336,0.0,"(65.0, 70.0)","(115.0, 120.0)",0.0,DL
337,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,DL
338,0.0,"(70.0, 75.0)","(5.0, 10.0)",0.0,DL
339,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,DL
340,0.0,"(70.0, 75.0)","(15.0, 20.0)",0.0,DL
341,0.0,"(70.0, 75.0)","(20.0, 25.0)",0.0,DL
342,0.0,"(70.0, 75.0)","(25.0, 30.0)",0.0,DL
343,0.0,"(70.0, 75.0)","(30.0, 35.0)",0.0,DL
344,0.0,"(70.0, 75.0)","(35.0, 40.0)",0.0,DL
345,0.0,"(70.0, 75.0)","(40.0, 45.0)",0.0,DL
346,0.0,"(70.0, 75.0)","(45.0, 50.0)",0.0,DL
347,0.0,"(70.0, 75.0)","(50.0, 55.0)",0.0,DL
348,0.0,"(70.0, 75.0)","(55.0, 60.0)",0.0,DL
349,0.0,"(70.0, 75.0)","(60.0, 65.0)",0.0,DL
350,0.0,"(70.0, 75.0)","(65.0, 70.0)",0.0,DL
351,0.0,"(70.0, 75.0)","(70.0, 75.0)",0.0,DL
352,0.0,"(70.0, 75.0)","(75.0, 80.0)",0.0,DL
353,0.0,"(70.0, 75.0)","(80.0, 85.0)",0.0,DL
354,0.0,"(70.0, 75.0)","(85.0, 90.0)",0.0,DL
355,0.0,"(70.0, 75.0)","(90.0, 95.0)",0.0,DL
356,0.0,"(70.0, 75.0)","(95.0, 100.0)",0.0,DL
357,0.0,"(70.0, 75.0)","(100.0, 105.0)",0.0,DL
358,0.0,"(70.0, 75.0)","(105.0, 110.0)",0.0,DL
359,0.0,"(70.0, 75.0)","(110.0, 115.0)",0.0,DL
360,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,DL
361,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,DL
362,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,DL
363,0.0,"(75.0, 80.0)","(10.0, 15.0)",0.0,DL
364,0.0,"(75.0, 80.0)","(15.0, 20.0)",0.0,DL
365,0.0,"(75.0, 80.0)","(20.0, 25.0)",0.0,DL
366,0.0,"(75.0, 80.0)","(25.0, 30.0)",0.0,DL
367,0.0,"(75.0, 80.0)","(30.0, 35.0)",0.0,DL
368,0.0,"(75.0, 80.0)","(35.0, 40.0)",0.0,DL
369,0.0,"(75.0, 80.0)","(40.0, 45.0)",0.0,DL
370,0.0,"(75.0, 80.0)","(45.0, 50.0)",0.0,DL
371,0.0,"(75.0, 80.0)","(50.0, 55.0)",0.0,DL
372,0.0,"(75.0, 80.0)","(55.0, 60.0)",0.0,DL
373,0.0,"(75.0, 80.0)","(60.0, 65.0)",0.0,DL
374,0.0,"(75.0, 80.0)","(65.0, 70.0)",0.0,DL
375,0.0,"(75.0, 80.0)","(70.0, 75.0)",0.0,DL
376,0.0,"(75.0, 80.0)","(75.0, 80.0)",0.0,DL
377,0.0,"(75.0, 80.0)","(80.0, 85.0)",0.0,DL
378,0.0,"(75.0, 80.0)","(85.0, 90.0)",0.0,DL
379,0.0,"(75.0, 80.0)","(90.0, 95.0)",0.0,DL
380,0.0,"(75.0, 80.0)","(95.0, 100.0)",0.0,DL
381,0.0,"(75.0, 80.0)","(100.0, 105.0)",0.0,DL
382,0.0,"(75.0, 80.0)","(105.0, 110.0)",0.0,DL
383,0.0,"(75.0, 80.0)","(110.0, 115.0)",0.0,DL
384,0.0,"(75.0, 80.0)","(115.0, 120.0)",0.0,DL
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,DR
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,DR
3,0.0,"(0.0, 5.0)","(10.0, 15.0)",0.0,DR
4,0.0,"(0.0, 5.0)","(15.0, 20.0)",0.0,DR
5,0.0,"(0.0, 5.0)","(20.0, 25.0)",0.0,DR
6,0.0,"(0.0, 5.0)","(25.0, 30.0)",0.0,DR
7,0.0,"(0.0, 5.0)","(30.0, 35.0)",0.0,DR
8,0.0,"(0.0, 5.0)","(35.0, 40.0)",0.0,DR
9,0.0,"(0.0, 5.0)","(40.0, 45.0)",0.0,DR
10,0.0,"(0.0, 5.0)","(45.0, 50.0)",0.0,DR
11,0.0,"(0.0, 5.0)","(50.0, 55.0)",0.0,DR
12,0.0,"(0.0, 5.0)","(55.0, 60.0)",0.0,DR
13,0.0,"(0.0, 5.0)","(60.0, 65.0)",0.0,DR
14,0.0,"(0.0, 5.0)","(65.0, 70.0)",0.0,DR
15,0.0,"(0.0, 5.0)","(70.0, 75.0)",0.0,DR
16,0.0,"(0.0, 5.0)","(75.0, 80.0)",0.0,DR
17,0.0,"(0.0, 5.0)","(80.0, 85.0)",0.0,DR
18,0.0,"(0.0, 5.0)","(85.0, 90.0)",0.0,DR
19,0.0,"(0.0, 5.0)","(90.0, 95.0)",0.0,DR
20,0.0,"(0.0, 5.0)","(95.0, 100.0)",0.0,DR
21,0.0,"(0.0, 5.0)","(100.0, 105.0)",0.0,DR
22,0.0,"(0.0, 5.0)","(105.0, 110.0)",0.0,DR
23,0.0,"(0.0, 5.0)","(110.0, 115.0)",0.0,DR
24,0.0,"(0.0, 5.0)","(115.0, 120.0)",0.0,DR
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,DR
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,DR
