Pitch_Number,count,x_interval,y_interval,percentage,position,action,prob
368,19.0,"(75.0, 80.0)","(35.0, 40.0)",0.014063656550703183,DR,Pass,0.014063656550703183
369,29.0,"(75.0, 80.0)","(40.0, 45.0)",0.02146558105107328,DR,Pass,0.02146558105107328
370,16.0,"(75.0, 80.0)","(45.0, 50.0)",0.011843079200592153,DR,Pass,0.011843079200592153
371,20.0,"(75.0, 80.0)","(50.0, 55.0)",0.014803849000740192,DR,Pass,0.014803849000740192
372,29.0,"(75.0, 80.0)","(55.0, 60.0)",0.02146558105107328,DR,Pass,0.02146558105107328
373,26.0,"(75.0, 80.0)","(60.0, 65.0)",0.01924500370096225,DR,Pass,0.01924500370096225
374,27.0,"(75.0, 80.0)","(65.0, 70.0)",0.01998519615099926,DR,Pass,0.01998519615099926
375,32.0,"(75.0, 80.0)","(70.0, 75.0)",0.023686158401184307,DR,Pass,0.023686158401184307
376,18.0,"(75.0, 80.0)","(75.0, 80.0)",0.013323464100666173,DR,Pass,0.013323464100666173
377,31.0,"(75.0, 80.0)","(80.0, 85.0)",0.0229459659511473,DR,Pass,0.0229459659511473
378,26.0,"(75.0, 80.0)","(85.0, 90.0)",0.01924500370096225,DR,Pass,0.01924500370096225
379,17.0,"(75.0, 80.0)","(90.0, 95.0)",0.012583271650629163,DR,Pass,0.012583271650629163
380,18.0,"(75.0, 80.0)","(95.0, 100.0)",0.013323464100666173,DR,Pass,0.013323464100666173
381,5.0,"(75.0, 80.0)","(100.0, 105.0)",0.003700962250185048,DR,Pass,0.003700962250185048
382,15.0,"(75.0, 80.0)","(105.0, 110.0)",0.011102886750555145,DR,Pass,0.011102886750555145
383,7.0,"(75.0, 80.0)","(110.0, 115.0)",0.0051813471502590676,DR,Pass,0.0051813471502590676
384,0.0,"(75.0, 80.0)","(115.0, 120.0)",0.0,DR,Pass,0.0
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,ML,Pass,0.0
3,1.0,"(0.0, 5.0)","(10.0, 15.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
4,0.0,"(0.0, 5.0)","(15.0, 20.0)",0.0,ML,Pass,0.0
5,0.0,"(0.0, 5.0)","(20.0, 25.0)",0.0,ML,Pass,0.0
6,0.0,"(0.0, 5.0)","(25.0, 30.0)",0.0,ML,Pass,0.0
7,2.0,"(0.0, 5.0)","(30.0, 35.0)",0.004878048780487805,ML,Pass,0.004878048780487805
8,0.0,"(0.0, 5.0)","(35.0, 40.0)",0.0,ML,Pass,0.0
9,3.0,"(0.0, 5.0)","(40.0, 45.0)",0.007317073170731708,ML,Pass,0.007317073170731708
10,4.0,"(0.0, 5.0)","(45.0, 50.0)",0.00975609756097561,ML,Pass,0.00975609756097561
11,1.0,"(0.0, 5.0)","(50.0, 55.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
12,2.0,"(0.0, 5.0)","(55.0, 60.0)",0.004878048780487805,ML,Pass,0.004878048780487805
13,4.0,"(0.0, 5.0)","(60.0, 65.0)",0.00975609756097561,ML,Pass,0.00975609756097561
14,5.0,"(0.0, 5.0)","(65.0, 70.0)",0.012195121951219513,ML,Pass,0.012195121951219513
15,5.0,"(0.0, 5.0)","(70.0, 75.0)",0.012195121951219513,ML,Pass,0.012195121951219513
16,5.0,"(0.0, 5.0)","(75.0, 80.0)",0.012195121951219513,ML,Pass,0.012195121951219513
17,6.0,"(0.0, 5.0)","(80.0, 85.0)",0.014634146341463415,ML,Pass,0.014634146341463415
18,1.0,"(0.0, 5.0)","(85.0, 90.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
19,1.0,"(0.0, 5.0)","(90.0, 95.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
20,2.0,"(0.0, 5.0)","(95.0, 100.0)",0.004878048780487805,ML,Pass,0.004878048780487805
21,0.0,"(0.0, 5.0)","(100.0, 105.0)",0.0,ML,Pass,0.0
22,2.0,"(0.0, 5.0)","(105.0, 110.0)",0.004878048780487805,ML,Pass,0.004878048780487805
23,2.0,"(0.0, 5.0)","(110.0, 115.0)",0.004878048780487805,ML,Pass,0.004878048780487805
24,7.0,"(0.0, 5.0)","(115.0, 120.0)",0.01707317073170732,ML,Pass,0.01707317073170732
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,ML,Pass,0.0
27,2.0,"(5.0, 10.0)","(10.0, 15.0)",0.004878048780487805,ML,Pass,0.004878048780487805
28,1.0,"(5.0, 10.0)","(15.0, 20.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
29,0.0,"(5.0, 10.0)","(20.0, 25.0)",0.0,ML,Pass,0.0
30,1.0,"(5.0, 10.0)","(25.0, 30.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
31,2.0,"(5.0, 10.0)","(30.0, 35.0)",0.004878048780487805,ML,Pass,0.004878048780487805
32,1.0,"(5.0, 10.0)","(35.0, 40.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
33,1.0,"(5.0, 10.0)","(40.0, 45.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
34,6.0,"(5.0, 10.0)","(45.0, 50.0)",0.014634146341463415,ML,Pass,0.014634146341463415
35,0.0,"(5.0, 10.0)","(50.0, 55.0)",0.0,ML,Pass,0.0
36,3.0,"(5.0, 10.0)","(55.0, 60.0)",0.007317073170731708,ML,Pass,0.007317073170731708
37,3.0,"(5.0, 10.0)","(60.0, 65.0)",0.007317073170731708,ML,Pass,0.007317073170731708
38,2.0,"(5.0, 10.0)","(65.0, 70.0)",0.004878048780487805,ML,Pass,0.004878048780487805
39,3.0,"(5.0, 10.0)","(70.0, 75.0)",0.007317073170731708,ML,Pass,0.007317073170731708
40,11.0,"(5.0, 10.0)","(75.0, 80.0)",0.026829268292682926,ML,Pass,0.026829268292682926
41,5.0,"(5.0, 10.0)","(80.0, 85.0)",0.012195121951219513,ML,Pass,0.012195121951219513
42,7.0,"(5.0, 10.0)","(85.0, 90.0)",0.01707317073170732,ML,Pass,0.01707317073170732
43,5.0,"(5.0, 10.0)","(90.0, 95.0)",0.012195121951219513,ML,Pass,0.012195121951219513
44,1.0,"(5.0, 10.0)","(95.0, 100.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
45,3.0,"(5.0, 10.0)","(100.0, 105.0)",0.007317073170731708,ML,Pass,0.007317073170731708
46,3.0,"(5.0, 10.0)","(105.0, 110.0)",0.007317073170731708,ML,Pass,0.007317073170731708
47,1.0,"(5.0, 10.0)","(110.0, 115.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
48,0.0,"(5.0, 10.0)","(115.0, 120.0)",0.0,ML,Pass,0.0
49,1.0,"(10.0, 15.0)","(0.0, 5.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,ML,Pass,0.0
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,ML,Pass,0.0
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,ML,Pass,0.0
53,1.0,"(10.0, 15.0)","(20.0, 25.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
54,1.0,"(10.0, 15.0)","(25.0, 30.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
55,0.0,"(10.0, 15.0)","(30.0, 35.0)",0.0,ML,Pass,0.0
56,1.0,"(10.0, 15.0)","(35.0, 40.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
57,1.0,"(10.0, 15.0)","(40.0, 45.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
58,2.0,"(10.0, 15.0)","(45.0, 50.0)",0.004878048780487805,ML,Pass,0.004878048780487805
59,2.0,"(10.0, 15.0)","(50.0, 55.0)",0.004878048780487805,ML,Pass,0.004878048780487805
60,0.0,"(10.0, 15.0)","(55.0, 60.0)",0.0,ML,Pass,0.0
61,2.0,"(10.0, 15.0)","(60.0, 65.0)",0.004878048780487805,ML,Pass,0.004878048780487805
62,5.0,"(10.0, 15.0)","(65.0, 70.0)",0.012195121951219513,ML,Pass,0.012195121951219513
63,5.0,"(10.0, 15.0)","(70.0, 75.0)",0.012195121951219513,ML,Pass,0.012195121951219513
64,4.0,"(10.0, 15.0)","(75.0, 80.0)",0.00975609756097561,ML,Pass,0.00975609756097561
65,6.0,"(10.0, 15.0)","(80.0, 85.0)",0.014634146341463415,ML,Pass,0.014634146341463415
66,7.0,"(10.0, 15.0)","(85.0, 90.0)",0.01707317073170732,ML,Pass,0.01707317073170732
67,7.0,"(10.0, 15.0)","(90.0, 95.0)",0.01707317073170732,ML,Pass,0.01707317073170732
68,3.0,"(10.0, 15.0)","(95.0, 100.0)",0.007317073170731708,ML,Pass,0.007317073170731708
69,4.0,"(10.0, 15.0)","(100.0, 105.0)",0.00975609756097561,ML,Pass,0.00975609756097561
70,3.0,"(10.0, 15.0)","(105.0, 110.0)",0.007317073170731708,ML,Pass,0.007317073170731708
71,3.0,"(10.0, 15.0)","(110.0, 115.0)",0.007317073170731708,ML,Pass,0.007317073170731708
72,1.0,"(10.0, 15.0)","(115.0, 120.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
74,1.0,"(15.0, 20.0)","(5.0, 10.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,ML,Pass,0.0
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,ML,Pass,0.0
77,0.0,"(15.0, 20.0)","(20.0, 25.0)",0.0,ML,Pass,0.0
78,3.0,"(15.0, 20.0)","(25.0, 30.0)",0.007317073170731708,ML,Pass,0.007317073170731708
79,1.0,"(15.0, 20.0)","(30.0, 35.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
80,2.0,"(15.0, 20.0)","(35.0, 40.0)",0.004878048780487805,ML,Pass,0.004878048780487805
81,3.0,"(15.0, 20.0)","(40.0, 45.0)",0.007317073170731708,ML,Pass,0.007317073170731708
82,4.0,"(15.0, 20.0)","(45.0, 50.0)",0.00975609756097561,ML,Pass,0.00975609756097561
83,2.0,"(15.0, 20.0)","(50.0, 55.0)",0.004878048780487805,ML,Pass,0.004878048780487805
84,6.0,"(15.0, 20.0)","(55.0, 60.0)",0.014634146341463415,ML,Pass,0.014634146341463415
85,4.0,"(15.0, 20.0)","(60.0, 65.0)",0.00975609756097561,ML,Pass,0.00975609756097561
86,1.0,"(15.0, 20.0)","(65.0, 70.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
87,2.0,"(15.0, 20.0)","(70.0, 75.0)",0.004878048780487805,ML,Pass,0.004878048780487805
88,4.0,"(15.0, 20.0)","(75.0, 80.0)",0.00975609756097561,ML,Pass,0.00975609756097561
89,4.0,"(15.0, 20.0)","(80.0, 85.0)",0.00975609756097561,ML,Pass,0.00975609756097561
90,5.0,"(15.0, 20.0)","(85.0, 90.0)",0.012195121951219513,ML,Pass,0.012195121951219513
91,5.0,"(15.0, 20.0)","(90.0, 95.0)",0.012195121951219513,ML,Pass,0.012195121951219513
92,7.0,"(15.0, 20.0)","(95.0, 100.0)",0.01707317073170732,ML,Pass,0.01707317073170732
93,2.0,"(15.0, 20.0)","(100.0, 105.0)",0.004878048780487805,ML,Pass,0.004878048780487805
94,1.0,"(15.0, 20.0)","(105.0, 110.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
95,4.0,"(15.0, 20.0)","(110.0, 115.0)",0.00975609756097561,ML,Pass,0.00975609756097561
96,0.0,"(15.0, 20.0)","(115.0, 120.0)",0.0,ML,Pass,0.0
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
98,1.0,"(20.0, 25.0)","(5.0, 10.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
99,0.0,"(20.0, 25.0)","(10.0, 15.0)",0.0,ML,Pass,0.0
100,1.0,"(20.0, 25.0)","(15.0, 20.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
101,0.0,"(20.0, 25.0)","(20.0, 25.0)",0.0,ML,Pass,0.0
102,1.0,"(20.0, 25.0)","(25.0, 30.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
103,1.0,"(20.0, 25.0)","(30.0, 35.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
104,0.0,"(20.0, 25.0)","(35.0, 40.0)",0.0,ML,Pass,0.0
105,1.0,"(20.0, 25.0)","(40.0, 45.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
106,4.0,"(20.0, 25.0)","(45.0, 50.0)",0.00975609756097561,ML,Pass,0.00975609756097561
107,1.0,"(20.0, 25.0)","(50.0, 55.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
108,1.0,"(20.0, 25.0)","(55.0, 60.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
109,1.0,"(20.0, 25.0)","(60.0, 65.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
110,2.0,"(20.0, 25.0)","(65.0, 70.0)",0.004878048780487805,ML,Pass,0.004878048780487805
111,1.0,"(20.0, 25.0)","(70.0, 75.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
112,2.0,"(20.0, 25.0)","(75.0, 80.0)",0.004878048780487805,ML,Pass,0.004878048780487805
113,2.0,"(20.0, 25.0)","(80.0, 85.0)",0.004878048780487805,ML,Pass,0.004878048780487805
114,6.0,"(20.0, 25.0)","(85.0, 90.0)",0.014634146341463415,ML,Pass,0.014634146341463415
115,4.0,"(20.0, 25.0)","(90.0, 95.0)",0.00975609756097561,ML,Pass,0.00975609756097561
116,5.0,"(20.0, 25.0)","(95.0, 100.0)",0.012195121951219513,ML,Pass,0.012195121951219513
117,0.0,"(20.0, 25.0)","(100.0, 105.0)",0.0,ML,Pass,0.0
118,4.0,"(20.0, 25.0)","(105.0, 110.0)",0.00975609756097561,ML,Pass,0.00975609756097561
119,2.0,"(20.0, 25.0)","(110.0, 115.0)",0.004878048780487805,ML,Pass,0.004878048780487805
120,0.0,"(20.0, 25.0)","(115.0, 120.0)",0.0,ML,Pass,0.0
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,ML,Pass,0.0
123,0.0,"(25.0, 30.0)","(10.0, 15.0)",0.0,ML,Pass,0.0
124,0.0,"(25.0, 30.0)","(15.0, 20.0)",0.0,ML,Pass,0.0
125,0.0,"(25.0, 30.0)","(20.0, 25.0)",0.0,ML,Pass,0.0
126,1.0,"(25.0, 30.0)","(25.0, 30.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
127,1.0,"(25.0, 30.0)","(30.0, 35.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
128,3.0,"(25.0, 30.0)","(35.0, 40.0)",0.007317073170731708,ML,Pass,0.007317073170731708
129,3.0,"(25.0, 30.0)","(40.0, 45.0)",0.007317073170731708,ML,Pass,0.007317073170731708
130,3.0,"(25.0, 30.0)","(45.0, 50.0)",0.007317073170731708,ML,Pass,0.007317073170731708
131,1.0,"(25.0, 30.0)","(50.0, 55.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
132,1.0,"(25.0, 30.0)","(55.0, 60.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
133,2.0,"(25.0, 30.0)","(60.0, 65.0)",0.004878048780487805,ML,Pass,0.004878048780487805
134,1.0,"(25.0, 30.0)","(65.0, 70.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
135,2.0,"(25.0, 30.0)","(70.0, 75.0)",0.004878048780487805,ML,Pass,0.004878048780487805
136,2.0,"(25.0, 30.0)","(75.0, 80.0)",0.004878048780487805,ML,Pass,0.004878048780487805
137,3.0,"(25.0, 30.0)","(80.0, 85.0)",0.007317073170731708,ML,Pass,0.007317073170731708
138,3.0,"(25.0, 30.0)","(85.0, 90.0)",0.007317073170731708,ML,Pass,0.007317073170731708
139,7.0,"(25.0, 30.0)","(90.0, 95.0)",0.01707317073170732,ML,Pass,0.01707317073170732
140,0.0,"(25.0, 30.0)","(95.0, 100.0)",0.0,ML,Pass,0.0
141,4.0,"(25.0, 30.0)","(100.0, 105.0)",0.00975609756097561,ML,Pass,0.00975609756097561
142,1.0,"(25.0, 30.0)","(105.0, 110.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
143,0.0,"(25.0, 30.0)","(110.0, 115.0)",0.0,ML,Pass,0.0
144,2.0,"(25.0, 30.0)","(115.0, 120.0)",0.004878048780487805,ML,Pass,0.004878048780487805
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
146,0.0,"(30.0, 35.0)","(5.0, 10.0)",0.0,ML,Pass,0.0
147,0.0,"(30.0, 35.0)","(10.0, 15.0)",0.0,ML,Pass,0.0
148,0.0,"(30.0, 35.0)","(15.0, 20.0)",0.0,ML,Pass,0.0
149,1.0,"(30.0, 35.0)","(20.0, 25.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
150,1.0,"(30.0, 35.0)","(25.0, 30.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
151,3.0,"(30.0, 35.0)","(30.0, 35.0)",0.007317073170731708,ML,Pass,0.007317073170731708
152,0.0,"(30.0, 35.0)","(35.0, 40.0)",0.0,ML,Pass,0.0
153,0.0,"(30.0, 35.0)","(40.0, 45.0)",0.0,ML,Pass,0.0
154,0.0,"(30.0, 35.0)","(45.0, 50.0)",0.0,ML,Pass,0.0
155,0.0,"(30.0, 35.0)","(50.0, 55.0)",0.0,ML,Pass,0.0
156,1.0,"(30.0, 35.0)","(55.0, 60.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
157,0.0,"(30.0, 35.0)","(60.0, 65.0)",0.0,ML,Pass,0.0
158,0.0,"(30.0, 35.0)","(65.0, 70.0)",0.0,ML,Pass,0.0
159,0.0,"(30.0, 35.0)","(70.0, 75.0)",0.0,ML,Pass,0.0
160,0.0,"(30.0, 35.0)","(75.0, 80.0)",0.0,ML,Pass,0.0
161,3.0,"(30.0, 35.0)","(80.0, 85.0)",0.007317073170731708,ML,Pass,0.007317073170731708
162,0.0,"(30.0, 35.0)","(85.0, 90.0)",0.0,ML,Pass,0.0
163,1.0,"(30.0, 35.0)","(90.0, 95.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
164,1.0,"(30.0, 35.0)","(95.0, 100.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
165,0.0,"(30.0, 35.0)","(100.0, 105.0)",0.0,ML,Pass,0.0
166,0.0,"(30.0, 35.0)","(105.0, 110.0)",0.0,ML,Pass,0.0
167,0.0,"(30.0, 35.0)","(110.0, 115.0)",0.0,ML,Pass,0.0
168,0.0,"(30.0, 35.0)","(115.0, 120.0)",0.0,ML,Pass,0.0
169,0.0,"(35.0, 40.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
170,0.0,"(35.0, 40.0)","(5.0, 10.0)",0.0,ML,Pass,0.0
171,0.0,"(35.0, 40.0)","(10.0, 15.0)",0.0,ML,Pass,0.0
172,1.0,"(35.0, 40.0)","(15.0, 20.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
173,1.0,"(35.0, 40.0)","(20.0, 25.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
174,0.0,"(35.0, 40.0)","(25.0, 30.0)",0.0,ML,Pass,0.0
175,1.0,"(35.0, 40.0)","(30.0, 35.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
176,0.0,"(35.0, 40.0)","(35.0, 40.0)",0.0,ML,Pass,0.0
177,0.0,"(35.0, 40.0)","(40.0, 45.0)",0.0,ML,Pass,0.0
178,0.0,"(35.0, 40.0)","(45.0, 50.0)",0.0,ML,Pass,0.0
179,2.0,"(35.0, 40.0)","(50.0, 55.0)",0.004878048780487805,ML,Pass,0.004878048780487805
180,1.0,"(35.0, 40.0)","(55.0, 60.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
181,1.0,"(35.0, 40.0)","(60.0, 65.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
182,0.0,"(35.0, 40.0)","(65.0, 70.0)",0.0,ML,Pass,0.0
183,0.0,"(35.0, 40.0)","(70.0, 75.0)",0.0,ML,Pass,0.0
184,0.0,"(35.0, 40.0)","(75.0, 80.0)",0.0,ML,Pass,0.0
185,1.0,"(35.0, 40.0)","(80.0, 85.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
186,1.0,"(35.0, 40.0)","(85.0, 90.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
187,1.0,"(35.0, 40.0)","(90.0, 95.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
188,0.0,"(35.0, 40.0)","(95.0, 100.0)",0.0,ML,Pass,0.0
189,0.0,"(35.0, 40.0)","(100.0, 105.0)",0.0,ML,Pass,0.0
190,0.0,"(35.0, 40.0)","(105.0, 110.0)",0.0,ML,Pass,0.0
191,0.0,"(35.0, 40.0)","(110.0, 115.0)",0.0,ML,Pass,0.0
192,0.0,"(35.0, 40.0)","(115.0, 120.0)",0.0,ML,Pass,0.0
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,ML,Pass,0.0
195,0.0,"(40.0, 45.0)","(10.0, 15.0)",0.0,ML,Pass,0.0
196,0.0,"(40.0, 45.0)","(15.0, 20.0)",0.0,ML,Pass,0.0
197,0.0,"(40.0, 45.0)","(20.0, 25.0)",0.0,ML,Pass,0.0
198,0.0,"(40.0, 45.0)","(25.0, 30.0)",0.0,ML,Pass,0.0
199,0.0,"(40.0, 45.0)","(30.0, 35.0)",0.0,ML,Pass,0.0
200,2.0,"(40.0, 45.0)","(35.0, 40.0)",0.004878048780487805,ML,Pass,0.004878048780487805
201,0.0,"(40.0, 45.0)","(40.0, 45.0)",0.0,ML,Pass,0.0
202,0.0,"(40.0, 45.0)","(45.0, 50.0)",0.0,ML,Pass,0.0
203,1.0,"(40.0, 45.0)","(50.0, 55.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
204,2.0,"(40.0, 45.0)","(55.0, 60.0)",0.004878048780487805,ML,Pass,0.004878048780487805
205,1.0,"(40.0, 45.0)","(60.0, 65.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
206,1.0,"(40.0, 45.0)","(65.0, 70.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
207,0.0,"(40.0, 45.0)","(70.0, 75.0)",0.0,ML,Pass,0.0
208,2.0,"(40.0, 45.0)","(75.0, 80.0)",0.004878048780487805,ML,Pass,0.004878048780487805
209,0.0,"(40.0, 45.0)","(80.0, 85.0)",0.0,ML,Pass,0.0
210,1.0,"(40.0, 45.0)","(85.0, 90.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
211,1.0,"(40.0, 45.0)","(90.0, 95.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
212,1.0,"(40.0, 45.0)","(95.0, 100.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
213,1.0,"(40.0, 45.0)","(100.0, 105.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
214,0.0,"(40.0, 45.0)","(105.0, 110.0)",0.0,ML,Pass,0.0
215,0.0,"(40.0, 45.0)","(110.0, 115.0)",0.0,ML,Pass,0.0
216,0.0,"(40.0, 45.0)","(115.0, 120.0)",0.0,ML,Pass,0.0
217,0.0,"(45.0, 50.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
218,0.0,"(45.0, 50.0)","(5.0, 10.0)",0.0,ML,Pass,0.0
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,ML,Pass,0.0
220,0.0,"(45.0, 50.0)","(15.0, 20.0)",0.0,ML,Pass,0.0
221,0.0,"(45.0, 50.0)","(20.0, 25.0)",0.0,ML,Pass,0.0
222,1.0,"(45.0, 50.0)","(25.0, 30.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
223,1.0,"(45.0, 50.0)","(30.0, 35.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
224,0.0,"(45.0, 50.0)","(35.0, 40.0)",0.0,ML,Pass,0.0
225,0.0,"(45.0, 50.0)","(40.0, 45.0)",0.0,ML,Pass,0.0
226,0.0,"(45.0, 50.0)","(45.0, 50.0)",0.0,ML,Pass,0.0
227,0.0,"(45.0, 50.0)","(50.0, 55.0)",0.0,ML,Pass,0.0
228,1.0,"(45.0, 50.0)","(55.0, 60.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
229,0.0,"(45.0, 50.0)","(60.0, 65.0)",0.0,ML,Pass,0.0
230,0.0,"(45.0, 50.0)","(65.0, 70.0)",0.0,ML,Pass,0.0
231,0.0,"(45.0, 50.0)","(70.0, 75.0)",0.0,ML,Pass,0.0
232,1.0,"(45.0, 50.0)","(75.0, 80.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
233,2.0,"(45.0, 50.0)","(80.0, 85.0)",0.004878048780487805,ML,Pass,0.004878048780487805
234,0.0,"(45.0, 50.0)","(85.0, 90.0)",0.0,ML,Pass,0.0
235,1.0,"(45.0, 50.0)","(90.0, 95.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
236,0.0,"(45.0, 50.0)","(95.0, 100.0)",0.0,ML,Pass,0.0
237,1.0,"(45.0, 50.0)","(100.0, 105.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
238,1.0,"(45.0, 50.0)","(105.0, 110.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
239,0.0,"(45.0, 50.0)","(110.0, 115.0)",0.0,ML,Pass,0.0
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,ML,Pass,0.0
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,ML,Pass,0.0
242,0.0,"(50.0, 55.0)","(5.0, 10.0)",0.0,ML,Pass,0.0
243,0.0,"(50.0, 55.0)","(10.0, 15.0)",0.0,ML,Pass,0.0
244,0.0,"(50.0, 55.0)","(15.0, 20.0)",0.0,ML,Pass,0.0
245,0.0,"(50.0, 55.0)","(20.0, 25.0)",0.0,ML,Pass,0.0
246,0.0,"(50.0, 55.0)","(25.0, 30.0)",0.0,ML,Pass,0.0
247,0.0,"(50.0, 55.0)","(30.0, 35.0)",0.0,ML,Pass,0.0
248,1.0,"(50.0, 55.0)","(35.0, 40.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
249,2.0,"(50.0, 55.0)","(40.0, 45.0)",0.004878048780487805,ML,Pass,0.004878048780487805
250,0.0,"(50.0, 55.0)","(45.0, 50.0)",0.0,ML,Pass,0.0
251,1.0,"(50.0, 55.0)","(50.0, 55.0)",0.0024390243902439024,ML,Pass,0.0024390243902439024
252,0.0,"(50.0, 55.0)","(55.0, 60.0)",0.0,ML,Pass,0.0
253,0.0,"(50.0, 55.0)","(60.0, 65.0)",0.0,ML,Pass,0.0
254,0.0,"(50.0, 55.0)","(65.0, 70.0)",0.0,ML,Pass,0.0
255,0.0,"(50.0, 55.0)","(70.0, 75.0)",0.0,ML,Pass,0.0
256,0.0,"(50.0, 55.0)","(75.0, 80.0)",0.0,ML,Pass,0.0
257,2.0,"(50.0, 55.0)","(80.0, 85.0)",0.004878048780487805,ML,Pass,0.004878048780487805
258,2.0,"(50.0, 55.0)","(85.0, 90.0)",0.004878048780487805,ML,Pass,0.004878048780487805
259,0.0,"(50.0, 55.0)","(90.0, 95.0)",0.0,ML,Pass,0.0
260,0.0,"(50.0, 55.0)","(95.0, 100.0)",0.0,ML,Pass,0.0
